source_filename,function_name,function_signature,loc_suggestion
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,<init>,"public void <init>(edu.stanford.nlp.trees.Tree, Collection<edu.stanford.nlp.trees.GrammaticalRelation>, java.util.concurrent.locks.Lock, edu.stanford.nlp.trees.HeadFinder, Filter<java.lang.String>) ","(109, 110)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,<init>,"public void <init>(edu.stanford.nlp.trees.Tree, Collection<edu.stanford.nlp.trees.GrammaticalRelation>, java.util.concurrent.locks.Lock, edu.stanford.nlp.trees.HeadFinder, Filter<java.lang.String>) ","(108, 109)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,<init>,"public void <init>(edu.stanford.nlp.trees.Tree, Collection<edu.stanford.nlp.trees.GrammaticalRelation>, java.util.concurrent.locks.Lock, edu.stanford.nlp.trees.HeadFinder, Filter<java.lang.String>) ","(108, 110)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,<init>,"public void <init>(edu.stanford.nlp.trees.Tree, Collection<edu.stanford.nlp.trees.GrammaticalRelation>, java.util.concurrent.locks.Lock, edu.stanford.nlp.trees.HeadFinder, Filter<java.lang.String>) ","(104, 109)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,<init>,"public void <init>(edu.stanford.nlp.trees.Tree, Collection<edu.stanford.nlp.trees.GrammaticalRelation>, java.util.concurrent.locks.Lock, edu.stanford.nlp.trees.HeadFinder, Filter<java.lang.String>) ","(104, 110)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,indexLeaves,"private int indexLeaves(edu.stanford.nlp.trees.TreeGraphNode, int) ","(159, 164)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,indexLeaves,"private int indexLeaves(edu.stanford.nlp.trees.TreeGraphNode, int) ","(159, 166)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,indexLeaves,"private int indexLeaves(edu.stanford.nlp.trees.TreeGraphNode, int) ","(159, 165)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,indexLeaves,"private int indexLeaves(edu.stanford.nlp.trees.TreeGraphNode, int) ","(168, 170)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,indexLeaves,"private int indexLeaves(edu.stanford.nlp.trees.TreeGraphNode, int) ","(165, 166)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,indexNodes,"private int indexNodes(edu.stanford.nlp.trees.TreeGraphNode, int) ","(192, 194)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,indexNodes,"private int indexNodes(edu.stanford.nlp.trees.TreeGraphNode, int) ","(188, 189)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,indexNodes,"private int indexNodes(edu.stanford.nlp.trees.TreeGraphNode, int) ","(191, 196)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,indexNodes,"private int indexNodes(edu.stanford.nlp.trees.TreeGraphNode, int) ","(191, 195)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,indexNodes,"private int indexNodes(edu.stanford.nlp.trees.TreeGraphNode, int) ","(187, 195)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,fromStringReps,"public static edu.stanford.nlp.trees.GrammaticalStructure fromStringReps(List<java.lang.String>, List<java.lang.String>, List<java.lang.String>) ","(283, 320)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,fromStringReps,"public static edu.stanford.nlp.trees.GrammaticalStructure fromStringReps(List<java.lang.String>, List<java.lang.String>, List<java.lang.String>) ","(283, 314)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,fromStringReps,"public static edu.stanford.nlp.trees.GrammaticalStructure fromStringReps(List<java.lang.String>, List<java.lang.String>, List<java.lang.String>) ","(280, 320)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,fromStringReps,"public static edu.stanford.nlp.trees.GrammaticalStructure fromStringReps(List<java.lang.String>, List<java.lang.String>, List<java.lang.String>) ","(280, 314)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,fromStringReps,"public static edu.stanford.nlp.trees.GrammaticalStructure fromStringReps(List<java.lang.String>, List<java.lang.String>, List<java.lang.String>) ","(285, 320)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,<init>,"public void <init>(List<edu.stanford.nlp.trees.TypedDependency>, edu.stanford.nlp.trees.TreeGraphNode) ","(324, 326)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,<init>,"public void <init>(List<edu.stanford.nlp.trees.TypedDependency>, edu.stanford.nlp.trees.TreeGraphNode) ","(325, 326)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,<init>,"public void <init>(List<edu.stanford.nlp.trees.TypedDependency>, edu.stanford.nlp.trees.TreeGraphNode) ","(326, 327)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,<init>,"public void <init>(List<edu.stanford.nlp.trees.TypedDependency>, edu.stanford.nlp.trees.TreeGraphNode) ","(324, 325)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,<init>,"public void <init>(List<edu.stanford.nlp.trees.TypedDependency>, edu.stanford.nlp.trees.TreeGraphNode) ","(325, 327)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,toString,public sealed java.lang.String toString() ,"(340, 341)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,toString,public sealed java.lang.String toString() ,"(339, 341)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,toString,public sealed java.lang.String toString() ,"(339, 340)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,toString,public sealed java.lang.String toString() ,"(338, 339)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,toString,public sealed java.lang.String toString() ,"(337, 339)"
