source_filename,function_name,loc_suggestion
projects/CoreNLP/src/edu/stanford/nlp/pipeline/ChineseSegmenterAnnotator.java,<init>,"(86, 104)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/ChineseSegmenterAnnotator.java,<init>,"(74, 85)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/ChineseSegmenterAnnotator.java,<init>,"(75, 85)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/ChineseSegmenterAnnotator.java,<init>,"(78, 83)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/ChineseSegmenterAnnotator.java,<init>,"(76, 84)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/ChineseSegmenterAnnotator.java,annotate,"(109, 111)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/ChineseSegmenterAnnotator.java,annotate,"(112, 119)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/ChineseSegmenterAnnotator.java,annotate,"(114, 116)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/ChineseSegmenterAnnotator.java,annotate,"(113, 119)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/ChineseSegmenterAnnotator.java,annotate,"(109, 112)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/ChineseSegmenterAnnotator.java,splitCharacters,"(142, 214)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/ChineseSegmenterAnnotator.java,splitCharacters,"(143, 214)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/ChineseSegmenterAnnotator.java,splitCharacters,"(144, 214)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/ChineseSegmenterAnnotator.java,splitCharacters,"(147, 214)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/ChineseSegmenterAnnotator.java,splitCharacters,"(146, 214)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/ChineseSegmenterAnnotator.java,runSegmentation,"(234, 254)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/ChineseSegmenterAnnotator.java,runSegmentation,"(233, 254)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/ChineseSegmenterAnnotator.java,runSegmentation,"(256, 321)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/ChineseSegmenterAnnotator.java,runSegmentation,"(257, 321)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/ChineseSegmenterAnnotator.java,runSegmentation,"(229, 254)"
