source_filename,function_name,loc_suggestion
projects/CoreNLP/test/src/edu/stanford/nlp/ie/regexp/RegexNERSequenceClassifierTest.java,setUp,"(90, 95)"
projects/CoreNLP/test/src/edu/stanford/nlp/ie/regexp/RegexNERSequenceClassifierTest.java,setUp,"(90, 94)"
projects/CoreNLP/test/src/edu/stanford/nlp/ie/regexp/RegexNERSequenceClassifierTest.java,setUp,"(87, 96)"
projects/CoreNLP/test/src/edu/stanford/nlp/ie/regexp/RegexNERSequenceClassifierTest.java,setUp,"(99, 124)"
projects/CoreNLP/test/src/edu/stanford/nlp/ie/regexp/RegexNERSequenceClassifierTest.java,setUp,"(86, 97)"
projects/CoreNLP/test/src/edu/stanford/nlp/ie/regexp/RegexNERSequenceClassifierTest.java,listToString,"(130, 135)"
projects/CoreNLP/test/src/edu/stanford/nlp/ie/regexp/RegexNERSequenceClassifierTest.java,listToString,"(130, 134)"
projects/CoreNLP/test/src/edu/stanford/nlp/ie/regexp/RegexNERSequenceClassifierTest.java,listToString,"(140, 141)"
projects/CoreNLP/test/src/edu/stanford/nlp/ie/regexp/RegexNERSequenceClassifierTest.java,listToString,"(137, 141)"
projects/CoreNLP/test/src/edu/stanford/nlp/ie/regexp/RegexNERSequenceClassifierTest.java,listToString,"(137, 140)"
projects/CoreNLP/test/src/edu/stanford/nlp/ie/regexp/RegexNERSequenceClassifierTest.java,deepCopy,"(146, 149)"
projects/CoreNLP/test/src/edu/stanford/nlp/ie/regexp/RegexNERSequenceClassifierTest.java,deepCopy,"(146, 148)"
projects/CoreNLP/test/src/edu/stanford/nlp/ie/regexp/RegexNERSequenceClassifierTest.java,deepCopy,"(145, 148)"
projects/CoreNLP/test/src/edu/stanford/nlp/ie/regexp/RegexNERSequenceClassifierTest.java,compareAnswers,"(154, 162)"
projects/CoreNLP/test/src/edu/stanford/nlp/ie/regexp/RegexNERSequenceClassifierTest.java,compareAnswers,"(155, 162)"
projects/CoreNLP/test/src/edu/stanford/nlp/ie/regexp/RegexNERSequenceClassifierTest.java,compareAnswers,"(153, 154)"
projects/CoreNLP/test/src/edu/stanford/nlp/ie/regexp/RegexNERSequenceClassifierTest.java,compareAnswers,"(156, 161)"
projects/CoreNLP/test/src/edu/stanford/nlp/ie/regexp/RegexNERSequenceClassifierTest.java,testUncased,"(167, 176)"
projects/CoreNLP/test/src/edu/stanford/nlp/ie/regexp/RegexNERSequenceClassifierTest.java,testUncased,"(170, 176)"
projects/CoreNLP/test/src/edu/stanford/nlp/ie/regexp/RegexNERSequenceClassifierTest.java,testUncased,"(166, 168)"
projects/CoreNLP/test/src/edu/stanford/nlp/ie/regexp/RegexNERSequenceClassifierTest.java,testUncased,"(171, 176)"
projects/CoreNLP/test/src/edu/stanford/nlp/ie/regexp/RegexNERSequenceClassifierTest.java,testUncased,"(166, 170)"
projects/CoreNLP/test/src/edu/stanford/nlp/ie/regexp/RegexNERSequenceClassifierTest.java,testCased,"(181, 190)"
projects/CoreNLP/test/src/edu/stanford/nlp/ie/regexp/RegexNERSequenceClassifierTest.java,testCased,"(184, 190)"
projects/CoreNLP/test/src/edu/stanford/nlp/ie/regexp/RegexNERSequenceClassifierTest.java,testCased,"(180, 182)"
projects/CoreNLP/test/src/edu/stanford/nlp/ie/regexp/RegexNERSequenceClassifierTest.java,testCased,"(185, 190)"
projects/CoreNLP/test/src/edu/stanford/nlp/ie/regexp/RegexNERSequenceClassifierTest.java,testCased,"(180, 184)"
projects/CoreNLP/test/src/edu/stanford/nlp/ie/regexp/RegexNERSequenceClassifierTest.java,testNEROverlaps,"(196, 198)"
projects/CoreNLP/test/src/edu/stanford/nlp/ie/regexp/RegexNERSequenceClassifierTest.java,testNEROverlaps,"(200, 205)"
projects/CoreNLP/test/src/edu/stanford/nlp/ie/regexp/RegexNERSequenceClassifierTest.java,testNEROverlaps,"(197, 205)"
projects/CoreNLP/test/src/edu/stanford/nlp/ie/regexp/RegexNERSequenceClassifierTest.java,testNEROverlaps,"(201, 204)"
projects/CoreNLP/test/src/edu/stanford/nlp/ie/regexp/RegexNERSequenceClassifierTest.java,testNEROverlaps,"(201, 202)"
