source_filename,function_name,loc_suggestion
projects/CoreNLP/src/edu/stanford/nlp/depparser/nn/NNParser.java,getFeatures,"(111, 114)"
projects/CoreNLP/src/edu/stanford/nlp/depparser/nn/NNParser.java,getFeatures,"(65, 109)"
projects/CoreNLP/src/edu/stanford/nlp/depparser/nn/NNParser.java,getFeatures,"(64, 109)"
projects/CoreNLP/src/edu/stanford/nlp/depparser/nn/NNParser.java,getFeatures,"(65, 76)"
projects/CoreNLP/src/edu/stanford/nlp/depparser/nn/NNParser.java,getFeatures,"(71, 76)"
projects/CoreNLP/src/edu/stanford/nlp/depparser/nn/NNParser.java,genTrainExamples,"(152, 153)"
projects/CoreNLP/src/edu/stanford/nlp/depparser/nn/NNParser.java,genTrainExamples,"(122, 123)"
projects/CoreNLP/src/edu/stanford/nlp/depparser/nn/NNParser.java,genTrainExamples,"(121, 123)"
projects/CoreNLP/src/edu/stanford/nlp/depparser/nn/NNParser.java,genTrainExamples,"(121, 122)"
projects/CoreNLP/src/edu/stanford/nlp/depparser/nn/NNParser.java,genTrainExamples,"(144, 150)"
projects/CoreNLP/src/edu/stanford/nlp/depparser/nn/NNParser.java,genMapping,"(174, 175)"
projects/CoreNLP/src/edu/stanford/nlp/depparser/nn/NNParser.java,genMapping,"(172, 173)"
projects/CoreNLP/src/edu/stanford/nlp/depparser/nn/NNParser.java,genMapping,"(170, 171)"
projects/CoreNLP/src/edu/stanford/nlp/depparser/nn/NNParser.java,genMapping,"(169, 171)"
projects/CoreNLP/src/edu/stanford/nlp/depparser/nn/NNParser.java,genMapping,"(172, 175)"
projects/CoreNLP/src/edu/stanford/nlp/depparser/nn/NNParser.java,genDictionaries,"(198, 217)"
projects/CoreNLP/src/edu/stanford/nlp/depparser/nn/NNParser.java,genDictionaries,"(191, 196)"
projects/CoreNLP/src/edu/stanford/nlp/depparser/nn/NNParser.java,genDictionaries,"(190, 196)"
projects/CoreNLP/src/edu/stanford/nlp/depparser/nn/NNParser.java,genDictionaries,"(183, 188)"
projects/CoreNLP/src/edu/stanford/nlp/depparser/nn/NNParser.java,genDictionaries,"(190, 217)"
projects/CoreNLP/src/edu/stanford/nlp/depparser/nn/NNParser.java,writeModelFile,"(224, 296)"
projects/CoreNLP/src/edu/stanford/nlp/depparser/nn/NNParser.java,writeModelFile,"(280, 288)"
projects/CoreNLP/src/edu/stanford/nlp/depparser/nn/NNParser.java,writeModelFile,"(263, 271)"
projects/CoreNLP/src/edu/stanford/nlp/depparser/nn/NNParser.java,writeModelFile,"(272, 288)"
projects/CoreNLP/src/edu/stanford/nlp/depparser/nn/NNParser.java,writeModelFile,"(263, 279)"
projects/CoreNLP/src/edu/stanford/nlp/depparser/nn/NNParser.java,loadModelFile,"(381, 382)"
projects/CoreNLP/src/edu/stanford/nlp/depparser/nn/NNParser.java,loadModelFile,"(374, 375)"
projects/CoreNLP/src/edu/stanford/nlp/depparser/nn/NNParser.java,loadModelFile,"(389, 390)"
projects/CoreNLP/src/edu/stanford/nlp/depparser/nn/NNParser.java,loadModelFile,"(380, 382)"
projects/CoreNLP/src/edu/stanford/nlp/depparser/nn/NNParser.java,loadModelFile,"(345, 347)"
projects/CoreNLP/src/edu/stanford/nlp/depparser/nn/NNParser.java,readEmbedFile,"(414, 419)"
projects/CoreNLP/src/edu/stanford/nlp/depparser/nn/NNParser.java,readEmbedFile,"(414, 415)"
projects/CoreNLP/src/edu/stanford/nlp/depparser/nn/NNParser.java,readEmbedFile,"(415, 419)"
projects/CoreNLP/src/edu/stanford/nlp/depparser/nn/NNParser.java,readEmbedFile,"(415, 418)"
projects/CoreNLP/src/edu/stanford/nlp/depparser/nn/NNParser.java,readEmbedFile,"(427, 428)"
projects/CoreNLP/src/edu/stanford/nlp/depparser/nn/NNParser.java,train,"(461, 463)"
projects/CoreNLP/src/edu/stanford/nlp/depparser/nn/NNParser.java,train,"(458, 522)"
projects/CoreNLP/src/edu/stanford/nlp/depparser/nn/NNParser.java,train,"(458, 463)"
projects/CoreNLP/src/edu/stanford/nlp/depparser/nn/NNParser.java,train,"(516, 517)"
projects/CoreNLP/src/edu/stanford/nlp/depparser/nn/NNParser.java,train,"(471, 480)"
projects/CoreNLP/src/edu/stanford/nlp/depparser/nn/NNParser.java,predict,"(552, 561)"
projects/CoreNLP/src/edu/stanford/nlp/depparser/nn/NNParser.java,predict,"(551, 561)"
projects/CoreNLP/src/edu/stanford/nlp/depparser/nn/NNParser.java,predict,"(552, 560)"
projects/CoreNLP/src/edu/stanford/nlp/depparser/nn/NNParser.java,predict,"(549, 562)"
projects/CoreNLP/src/edu/stanford/nlp/depparser/nn/NNParser.java,predict,"(548, 563)"
projects/CoreNLP/src/edu/stanford/nlp/depparser/nn/NNParser.java,test,"(582, 584)"
projects/CoreNLP/src/edu/stanford/nlp/depparser/nn/NNParser.java,test,"(582, 586)"
projects/CoreNLP/src/edu/stanford/nlp/depparser/nn/NNParser.java,test,"(581, 584)"
projects/CoreNLP/src/edu/stanford/nlp/depparser/nn/NNParser.java,test,"(581, 586)"
projects/CoreNLP/src/edu/stanford/nlp/depparser/nn/NNParser.java,test,"(582, 583)"
