source_filename,function_name,loc_suggestion
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,weight,"(104, 105)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,weight,"(103, 105)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,weight,"(103, 104)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,weight,"(115, 116)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,scoresOf,"(148, 152)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,scoresOf,"(136, 152)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,scoresOf,"(146, 152)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,scoresOf,"(136, 147)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,scoresOf,"(148, 151)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,scoresOf,"(161, 163)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,scoresOf,"(161, 162)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,scoresOf,"(160, 162)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,scoreOf,"(172, 176)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,scoreOf,"(173, 176)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,scoreOf,"(173, 175)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,scoreOf,"(172, 175)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,scoreOf,"(171, 176)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,scoresOf,"(186, 190)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,scoresOf,"(186, 188)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,scoresOf,"(185, 188)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,scoresOfRVFDatum,"(199, 203)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,scoresOfRVFDatum,"(199, 201)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,scoresOfRVFDatum,"(198, 201)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,scoreOf,"(212, 217)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,scoreOf,"(213, 217)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,scoreOf,"(213, 216)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,scoreOf,"(212, 216)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,scoreOf,"(214, 217)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,scoreOfRVFDatum,"(225, 230)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,scoreOfRVFDatum,"(226, 230)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,scoreOfRVFDatum,"(226, 229)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,scoreOfRVFDatum,"(225, 229)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,scoreOfRVFDatum,"(227, 230)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,scoreOf,"(241, 245)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,scoreOf,"(239, 240)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,scoreOf,"(242, 245)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,scoreOf,"(242, 244)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,scoreOf,"(241, 244)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,probabilityOf,"(257, 261)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,probabilityOf,"(258, 261)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,probabilityOf,"(258, 260)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,probabilityOf,"(257, 260)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,probabilityOfRVFDatum,"(273, 276)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,probabilityOfRVFDatum,"(273, 275)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,probabilityOfRVFDatum,"(272, 275)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,probabilityOf,"(289, 292)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,probabilityOf,"(289, 291)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,probabilityOf,"(288, 291)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,logProbabilityOf,"(303, 304)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,logProbabilityOf,"(302, 304)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,logProbabilityOf,"(302, 303)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,logProbabilityOf,"(314, 315)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,logProbabilityOf,"(313, 314)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,probabilityOf,"(320, 323)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,probabilityOf,"(320, 322)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,probabilityOf,"(319, 322)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,logProbabilityOfRVFDatum,"(335, 336)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,logProbabilityOfRVFDatum,"(334, 335)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,logProbabilityOf,"(349, 350)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,logProbabilityOf,"(348, 349)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,getLabelIndices,"(361, 363)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,getLabelIndices,"(360, 365)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,getLabelIndices,"(360, 364)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,getLabelIndices,"(361, 362)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,getLabelIndices,"(363, 363)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,getFeatureCount,"(382, 385)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,getFeatureCount,"(381, 386)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,getFeatureCount,"(383, 385)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,getFeatureCount,"(380, 388)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,getFeatureCount,"(380, 387)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,getFeatureCount,"(404, 405)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,getFeatureCountLabelIndices,"(426, 429)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,getFeatureCountLabelIndices,"(425, 430)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,getFeatureCountLabelIndices,"(427, 429)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,getFeatureCountLabelIndices,"(424, 432)"
projects/CoreNLP/src/edu/stanford/nlp/classify/LinearClassifier.java,getFeatureCountLabelIndices,"(424, 431)"
