source_filename,function_name,function_signature,loc_suggestion
../projects/CoreNLP/itest/src/edu/stanford/nlp/pipeline/POSTaggerBenchmarkITest.java,entryToTokensList,public List<edu.stanford.nlp.ling.CoreLabel> entryToTokensList(java.lang.String) ,"(22, 30)"
../projects/CoreNLP/itest/src/edu/stanford/nlp/pipeline/POSTaggerBenchmarkITest.java,entryToTokensList,public List<edu.stanford.nlp.ling.CoreLabel> entryToTokensList(java.lang.String) ,"(22, 29)"
../projects/CoreNLP/itest/src/edu/stanford/nlp/pipeline/POSTaggerBenchmarkITest.java,entryToTokensList,public List<edu.stanford.nlp.ling.CoreLabel> entryToTokensList(java.lang.String) ,"(24, 28)"
../projects/CoreNLP/itest/src/edu/stanford/nlp/pipeline/POSTaggerBenchmarkITest.java,entryToTokensList,public List<edu.stanford.nlp.ling.CoreLabel> entryToTokensList(java.lang.String) ,"(24, 27)"
../projects/CoreNLP/itest/src/edu/stanford/nlp/pipeline/POSTaggerBenchmarkITest.java,entryToTokensList,public List<edu.stanford.nlp.ling.CoreLabel> entryToTokensList(java.lang.String) ,"(25, 28)"
../projects/CoreNLP/itest/src/edu/stanford/nlp/pipeline/POSTaggerBenchmarkITest.java,sentenceResult,"public HashMap<java.lang.String,java.lang.Integer> sentenceResult(edu.stanford.nlp.pipeline.StanfordCoreNLP, List<edu.stanford.nlp.ling.CoreLabel>) throws java.lang.RuntimeException","(52, 55)"
../projects/CoreNLP/itest/src/edu/stanford/nlp/pipeline/POSTaggerBenchmarkITest.java,sentenceResult,"public HashMap<java.lang.String,java.lang.Integer> sentenceResult(edu.stanford.nlp.pipeline.StanfordCoreNLP, List<edu.stanford.nlp.ling.CoreLabel>) throws java.lang.RuntimeException","(37, 51)"
../projects/CoreNLP/itest/src/edu/stanford/nlp/pipeline/POSTaggerBenchmarkITest.java,sentenceResult,"public HashMap<java.lang.String,java.lang.Integer> sentenceResult(edu.stanford.nlp.pipeline.StanfordCoreNLP, List<edu.stanford.nlp.ling.CoreLabel>) throws java.lang.RuntimeException","(39, 40)"
../projects/CoreNLP/itest/src/edu/stanford/nlp/pipeline/POSTaggerBenchmarkITest.java,sentenceResult,"public HashMap<java.lang.String,java.lang.Integer> sentenceResult(edu.stanford.nlp.pipeline.StanfordCoreNLP, List<edu.stanford.nlp.ling.CoreLabel>) throws java.lang.RuntimeException","(37, 39)"
../projects/CoreNLP/itest/src/edu/stanford/nlp/pipeline/POSTaggerBenchmarkITest.java,sentenceResult,"public HashMap<java.lang.String,java.lang.Integer> sentenceResult(edu.stanford.nlp.pipeline.StanfordCoreNLP, List<edu.stanford.nlp.ling.CoreLabel>) throws java.lang.RuntimeException","(41, 55)"
../projects/CoreNLP/itest/src/edu/stanford/nlp/pipeline/POSTaggerBenchmarkITest.java,testEnglishPOSModelAccuracy,public void testEnglishPOSModelAccuracy() ,"(76, 77)"
../projects/CoreNLP/itest/src/edu/stanford/nlp/pipeline/POSTaggerBenchmarkITest.java,testEnglishPOSModelAccuracy,public void testEnglishPOSModelAccuracy() ,"(81, 84)"
../projects/CoreNLP/itest/src/edu/stanford/nlp/pipeline/POSTaggerBenchmarkITest.java,testEnglishPOSModelAccuracy,public void testEnglishPOSModelAccuracy() ,"(81, 83)"
../projects/CoreNLP/itest/src/edu/stanford/nlp/pipeline/POSTaggerBenchmarkITest.java,testEnglishPOSModelAccuracy,public void testEnglishPOSModelAccuracy() ,"(80, 84)"
../projects/CoreNLP/itest/src/edu/stanford/nlp/pipeline/POSTaggerBenchmarkITest.java,testEnglishPOSModelAccuracy,public void testEnglishPOSModelAccuracy() ,"(79, 84)"
