source_filename,function_name,loc_suggestion
projects/CoreNLP/src/edu/stanford/nlp/pipeline/JSONOutputter.java,routeObject,"(384, 386)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/JSONOutputter.java,routeObject,"(383, 386)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/JSONOutputter.java,routeObject,"(390, 392)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/JSONOutputter.java,routeObject,"(389, 392)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/JSONOutputter.java,routeObject,"(396, 398)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/JSONOutputter.java,object,"(475, 492)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/JSONOutputter.java,object,"(475, 493)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/JSONOutputter.java,object,"(476, 493)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/JSONOutputter.java,object,"(476, 493)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/JSONOutputter.java,object,"(474, 475)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/JSONOutputter.java,objectToJSON,"(527, 528)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/JSONOutputter.java,objectToJSON,"(526, 527)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/JSONOutputter.java,objectToJSON,"(528, 529)"
