source_filename,function_name,function_signature,loc_suggestion
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,<init>,"public void <init>(int, boolean) ","(152, 154)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,<init>,"public void <init>(edu.stanford.nlp.optimization.Function, int, boolean) ","(176, 179)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,<init>,"public void <init>(edu.stanford.nlp.optimization.Function, int, boolean) ","(175, 176)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,<init>,"public void <init>(edu.stanford.nlp.optimization.Function, int, boolean) ","(177, 179)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,setOldOptions,public void setOldOptions() ,"(185, 186)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,setOldOptions,public void setOldOptions() ,"(184, 186)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,setOldOptions,public void setOldOptions() ,"(183, 186)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,setOldOptions,public void setOldOptions() ,"(186, 187)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,setOldOptions,public void setOldOptions() ,"(185, 187)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,setRobustOptions,public final void setRobustOptions() ,"(193, 194)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,setRobustOptions,public final void setRobustOptions() ,"(192, 194)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,setRobustOptions,public final void setRobustOptions() ,"(191, 194)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,setRobustOptions,public final void setRobustOptions() ,"(194, 195)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,setRobustOptions,public final void setRobustOptions() ,"(193, 195)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,<init>,"public void <init>(boolean, edu.stanford.nlp.optimization.Function, double) ","(333, 334)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,<init>,"public void <init>(boolean, edu.stanford.nlp.optimization.Function, double) ","(332, 333)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,<init>,"public void <init>(boolean, edu.stanford.nlp.optimization.Function, double, java.io.PrintWriter) ","(341, 342)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,<init>,"public void <init>(boolean, edu.stanford.nlp.optimization.Function, double, java.io.PrintWriter) ","(340, 341)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,<init>,"public void <init>(boolean, edu.stanford.nlp.optimization.Function, double, java.io.PrintWriter) ","(339, 340)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,<init>,"public void <init>(boolean, edu.stanford.nlp.optimization.Function, double, java.io.PrintWriter) ","(340, 342)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,<init>,"public void <init>(boolean, edu.stanford.nlp.optimization.Function, double, java.io.PrintWriter) ","(339, 341)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,<init>,"public void <init>(boolean, edu.stanford.nlp.optimization.Function, double, double) ","(349, 350)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,<init>,"public void <init>(boolean, edu.stanford.nlp.optimization.Function, double, double) ","(348, 349)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,<init>,"public void <init>(boolean, edu.stanford.nlp.optimization.Function, double, double) ","(347, 348)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,<init>,"public void <init>(boolean, edu.stanford.nlp.optimization.Function, double, double) ","(348, 350)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,<init>,"public void <init>(boolean, edu.stanford.nlp.optimization.Function, double, double) ","(347, 349)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,start,"public void start(double, double[], double[]) ","(377, 378)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,start,"public void start(double, double[], double[]) ","(379, 384)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,start,"public void start(double, double[], double[]) ","(379, 380)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,start,"public void start(double, double[], double[]) ","(378, 384)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,start,"public void start(double, double[], double[]) ","(378, 380)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,add,"public void add(double, double[], double[], int, double) ","(425, 428)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,add,"public void add(double, double[], double[], int, double) ","(425, 427)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,add,"public void add(double, double[], double[], int, double) ","(396, 418)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,add,"public void add(double, double[], double[], int, double) ","(396, 416)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,add,"public void add(double, double[], double[], int, double) ","(423, 425)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,toContinue,public edu.stanford.nlp.optimization.QNMinimizer.eState toContinue() ,"(491, 493)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,toContinue,public edu.stanford.nlp.optimization.QNMinimizer.eState toContinue() ,"(449, 501)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,toContinue,public edu.stanford.nlp.optimization.QNMinimizer.eState toContinue() ,"(457, 464)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,toContinue,public edu.stanford.nlp.optimization.QNMinimizer.eState toContinue() ,"(453, 501)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,toContinue,public edu.stanford.nlp.optimization.QNMinimizer.eState toContinue() ,"(456, 464)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,<init>,public void <init>(int) ,"(535, 536)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,<init>,public void <init>(int) ,"(534, 536)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,<init>,public void <init>(int) ,"(534, 535)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,<init>,public void <init>(int) ,"(533, 536)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,<init>,public void <init>(int) ,"(533, 535)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,<init>,public void <init>() ,"(544, 545)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,<init>,public void <init>() ,"(543, 545)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,<init>,public void <init>() ,"(543, 544)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,<init>,public void <init>() ,"(542, 545)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,<init>,public void <init>() ,"(542, 544)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,<init>,"public void <init>(List<double[]>, List<double[]>) ","(551, 552)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,<init>,"public void <init>(List<double[]>, List<double[]>) ","(550, 552)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,<init>,"public void <init>(List<double[]>, List<double[]>) ","(550, 551)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,<init>,"public void <init>(List<double[]>, List<double[]>) ","(549, 552)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,<init>,"public void <init>(List<double[]>, List<double[]>) ","(549, 551)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,free,public void free() ,"(586, 587)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,free,public void free() ,"(585, 587)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,free,public void free() ,"(585, 586)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,free,public void free() ,"(584, 586)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,free,public void free() ,"(584, 585)"
../projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,clear,public void clear() ,"(593, 594)"
