source_filename,function_name,function_signature,loc_suggestion
../projects/CoreNLP/src/edu/stanford/nlp/ie/NERFeatureFactory.java,init,public sealed void init(edu.stanford.nlp.sequences.SeqClassifierFlags) ,"(381, 383)"
../projects/CoreNLP/src/edu/stanford/nlp/ie/NERFeatureFactory.java,init,public sealed void init(edu.stanford.nlp.sequences.SeqClassifierFlags) ,"(380, 383)"
../projects/CoreNLP/src/edu/stanford/nlp/ie/NERFeatureFactory.java,init,public sealed void init(edu.stanford.nlp.sequences.SeqClassifierFlags) ,"(379, 380)"
../projects/CoreNLP/src/edu/stanford/nlp/ie/NERFeatureFactory.java,getCliqueFeatures,"public sealed Collection<java.lang.String> getCliqueFeatures(PaddedList<IN>, int, edu.stanford.nlp.sequences.Clique) ","(396, 453)"
../projects/CoreNLP/src/edu/stanford/nlp/ie/NERFeatureFactory.java,getCliqueFeatures,"public sealed Collection<java.lang.String> getCliqueFeatures(PaddedList<IN>, int, edu.stanford.nlp.sequences.Clique) ","(396, 450)"
../projects/CoreNLP/src/edu/stanford/nlp/ie/NERFeatureFactory.java,getCliqueFeatures,"public sealed Collection<java.lang.String> getCliqueFeatures(PaddedList<IN>, int, edu.stanford.nlp.sequences.Clique) ","(401, 453)"
../projects/CoreNLP/src/edu/stanford/nlp/ie/NERFeatureFactory.java,getCliqueFeatures,"public sealed Collection<java.lang.String> getCliqueFeatures(PaddedList<IN>, int, edu.stanford.nlp.sequences.Clique) ","(401, 450)"
../projects/CoreNLP/src/edu/stanford/nlp/ie/NERFeatureFactory.java,getCliqueFeatures,"public sealed Collection<java.lang.String> getCliqueFeatures(PaddedList<IN>, int, edu.stanford.nlp.sequences.Clique) ","(402, 453)"
../projects/CoreNLP/src/edu/stanford/nlp/ie/NERFeatureFactory.java,initLexicon,private void initLexicon(edu.stanford.nlp.sequences.SeqClassifierFlags) ,"(491, 496)"
../projects/CoreNLP/src/edu/stanford/nlp/ie/NERFeatureFactory.java,initLexicon,private void initLexicon(edu.stanford.nlp.sequences.SeqClassifierFlags) ,"(494, 496)"
../projects/CoreNLP/src/edu/stanford/nlp/ie/NERFeatureFactory.java,initLexicon,private void initLexicon(edu.stanford.nlp.sequences.SeqClassifierFlags) ,"(482, 484)"
../projects/CoreNLP/src/edu/stanford/nlp/ie/NERFeatureFactory.java,initLexicon,private void initLexicon(edu.stanford.nlp.sequences.SeqClassifierFlags) ,"(491, 493)"
../projects/CoreNLP/src/edu/stanford/nlp/ie/NERFeatureFactory.java,initLexicon,private void initLexicon(edu.stanford.nlp.sequences.SeqClassifierFlags) ,"(491, 497)"
../projects/CoreNLP/src/edu/stanford/nlp/ie/NERFeatureFactory.java,distSimAnnotate,private void distSimAnnotate(PaddedList<IN>) ,"(506, 516)"
../projects/CoreNLP/src/edu/stanford/nlp/ie/NERFeatureFactory.java,distSimAnnotate,private void distSimAnnotate(PaddedList<IN>) ,"(507, 516)"
../projects/CoreNLP/src/edu/stanford/nlp/ie/NERFeatureFactory.java,distSimAnnotate,private void distSimAnnotate(PaddedList<IN>) ,"(507, 512)"
../projects/CoreNLP/src/edu/stanford/nlp/ie/NERFeatureFactory.java,distSimAnnotate,private void distSimAnnotate(PaddedList<IN>) ,"(510, 512)"
../projects/CoreNLP/src/edu/stanford/nlp/ie/NERFeatureFactory.java,distSimAnnotate,private void distSimAnnotate(PaddedList<IN>) ,"(510, 516)"
../projects/CoreNLP/src/edu/stanford/nlp/ie/NERFeatureFactory.java,dehyphenate,private static java.lang.String dehyphenate(java.lang.String) ,"(534, 543)"
../projects/CoreNLP/src/edu/stanford/nlp/ie/NERFeatureFactory.java,dehyphenate,private static java.lang.String dehyphenate(java.lang.String) ,"(534, 542)"
../projects/CoreNLP/src/edu/stanford/nlp/ie/NERFeatureFactory.java,dehyphenate,private static java.lang.String dehyphenate(java.lang.String) ,"(535, 543)"
../projects/CoreNLP/src/edu/stanford/nlp/ie/NERFeatureFactory.java,dehyphenate,private static java.lang.String dehyphenate(java.lang.String) ,"(535, 542)"
../projects/CoreNLP/src/edu/stanford/nlp/ie/NERFeatureFactory.java,dehyphenate,private static java.lang.String dehyphenate(java.lang.String) ,"(533, 543)"
../projects/CoreNLP/src/edu/stanford/nlp/ie/NERFeatureFactory.java,greekify,private static java.lang.String greekify(java.lang.String) ,"(550, 552)"
../projects/CoreNLP/src/edu/stanford/nlp/ie/NERFeatureFactory.java,greekify,private static java.lang.String greekify(java.lang.String) ,"(553, 554)"
../projects/CoreNLP/src/edu/stanford/nlp/ie/NERFeatureFactory.java,greekify,private static java.lang.String greekify(java.lang.String) ,"(552, 554)"
../projects/CoreNLP/src/edu/stanford/nlp/ie/NERFeatureFactory.java,greekify,private static java.lang.String greekify(java.lang.String) ,"(552, 553)"
