source_filename,function_name,function_signature,loc_suggestion
../projects/CoreNLP/src/edu/stanford/nlp/ling/CoreLabel.java,<init>,public void <init>(edu.stanford.nlp.util.CoreMap) ,"(80, 82)"
../projects/CoreNLP/src/edu/stanford/nlp/ling/CoreLabel.java,<init>,public void <init>(edu.stanford.nlp.ling.Label) ,"(113, 116)"
../projects/CoreNLP/src/edu/stanford/nlp/ling/CoreLabel.java,<init>,public void <init>(edu.stanford.nlp.ling.Label) ,"(113, 115)"
../projects/CoreNLP/src/edu/stanford/nlp/ling/CoreLabel.java,<init>,public void <init>(edu.stanford.nlp.ling.Label) ,"(103, 105)"
../projects/CoreNLP/src/edu/stanford/nlp/ling/CoreLabel.java,<init>,public void <init>(edu.stanford.nlp.ling.Label) ,"(102, 105)"
../projects/CoreNLP/src/edu/stanford/nlp/ling/CoreLabel.java,<init>,public void <init>(edu.stanford.nlp.ling.Label) ,"(109, 111)"
../projects/CoreNLP/src/edu/stanford/nlp/ling/CoreLabel.java,initFromStrings,"private void initFromStrings(java.lang.String[], java.lang.String[]) ","(157, 209)"
../projects/CoreNLP/src/edu/stanford/nlp/ling/CoreLabel.java,initFromStrings,"private void initFromStrings(java.lang.String[], java.lang.String[]) ","(158, 209)"
../projects/CoreNLP/src/edu/stanford/nlp/ling/CoreLabel.java,initFromStrings,"private void initFromStrings(java.lang.String[], java.lang.String[]) ","(191, 201)"
../projects/CoreNLP/src/edu/stanford/nlp/ling/CoreLabel.java,initFromStrings,"private void initFromStrings(java.lang.String[], java.lang.String[]) ","(190, 201)"
../projects/CoreNLP/src/edu/stanford/nlp/ling/CoreLabel.java,initFromStrings,"private void initFromStrings(java.lang.String[], java.lang.String[]) ","(189, 208)"
../projects/CoreNLP/src/edu/stanford/nlp/ling/CoreLabel.java,newLabel,public edu.stanford.nlp.ling.Label newLabel(java.lang.String) ,"(219, 220)"
../projects/CoreNLP/src/edu/stanford/nlp/ling/CoreLabel.java,newLabel,public edu.stanford.nlp.ling.Label newLabel(java.lang.String) ,"(218, 219)"
../projects/CoreNLP/src/edu/stanford/nlp/ling/CoreLabel.java,newLabel,public edu.stanford.nlp.ling.Label newLabel(edu.stanford.nlp.ling.Label) ,"(245, 252)"
../projects/CoreNLP/src/edu/stanford/nlp/ling/CoreLabel.java,newLabel,public edu.stanford.nlp.ling.Label newLabel(edu.stanford.nlp.ling.Label) ,"(245, 250)"
../projects/CoreNLP/src/edu/stanford/nlp/ling/CoreLabel.java,newLabel,public edu.stanford.nlp.ling.Label newLabel(edu.stanford.nlp.ling.Label) ,"(241, 248)"
../projects/CoreNLP/src/edu/stanford/nlp/ling/CoreLabel.java,newLabel,public edu.stanford.nlp.ling.Label newLabel(edu.stanford.nlp.ling.Label) ,"(239, 246)"
../projects/CoreNLP/src/edu/stanford/nlp/ling/CoreLabel.java,newLabel,public edu.stanford.nlp.ling.Label newLabel(edu.stanford.nlp.ling.Label) ,"(237, 244)"
../projects/CoreNLP/src/edu/stanford/nlp/ling/CoreLabel.java,getString,public java.lang.String getString(Class<KEY>) ,"(288, 291)"
../projects/CoreNLP/src/edu/stanford/nlp/ling/CoreLabel.java,setWord,public void setWord(java.lang.String) ,"(330, 332)"
../projects/CoreNLP/src/edu/stanford/nlp/ling/CoreLabel.java,setWord,public void setWord(java.lang.String) ,"(325, 326)"
../projects/CoreNLP/src/edu/stanford/nlp/ling/CoreLabel.java,setWord,public void setWord(java.lang.String) ,"(326, 332)"
../projects/CoreNLP/src/edu/stanford/nlp/ling/CoreLabel.java,index,public int index() ,"(479, 481)"
../projects/CoreNLP/src/edu/stanford/nlp/ling/CoreLabel.java,sentIndex,public int sentIndex() ,"(498, 500)"
../projects/CoreNLP/src/edu/stanford/nlp/ling/CoreLabel.java,beginPosition,public int beginPosition() ,"(517, 518)"
../projects/CoreNLP/src/edu/stanford/nlp/ling/CoreLabel.java,endPosition,public int endPosition() ,"(527, 528)"
../projects/CoreNLP/src/edu/stanford/nlp/ling/CoreLabel.java,toString,public java.lang.String toString(edu.stanford.nlp.ling.CoreLabel.OutputFormat) ,"(647, 650)"
../projects/CoreNLP/src/edu/stanford/nlp/ling/CoreLabel.java,toString,public java.lang.String toString(edu.stanford.nlp.ling.CoreLabel.OutputFormat) ,"(645, 650)"
../projects/CoreNLP/src/edu/stanford/nlp/ling/CoreLabel.java,toString,public java.lang.String toString(edu.stanford.nlp.ling.CoreLabel.OutputFormat) ,"(605, 606)"
../projects/CoreNLP/src/edu/stanford/nlp/ling/CoreLabel.java,toString,public java.lang.String toString(edu.stanford.nlp.ling.CoreLabel.OutputFormat) ,"(643, 657)"
../projects/CoreNLP/src/edu/stanford/nlp/ling/CoreLabel.java,toString,public java.lang.String toString(edu.stanford.nlp.ling.CoreLabel.OutputFormat) ,"(602, 605)"
