source_filename,function_name,function_signature,loc_suggestion
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/JSONOutputter.java,print,"public sealed void print(edu.stanford.nlp.pipeline.Annotation, java.io.OutputStream, edu.stanford.nlp.pipeline.AnnotationOutputter.Options) throws java.io.IOException","(88, 110)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/JSONOutputter.java,print,"public sealed void print(edu.stanford.nlp.pipeline.Annotation, java.io.OutputStream, edu.stanford.nlp.pipeline.AnnotationOutputter.Options) throws java.io.IOException","(84, 110)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/JSONOutputter.java,print,"public sealed void print(edu.stanford.nlp.pipeline.Annotation, java.io.OutputStream, edu.stanford.nlp.pipeline.AnnotationOutputter.Options) throws java.io.IOException","(100, 110)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/JSONOutputter.java,print,"public sealed void print(edu.stanford.nlp.pipeline.Annotation, java.io.OutputStream, edu.stanford.nlp.pipeline.AnnotationOutputter.Options) throws java.io.IOException","(85, 110)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/JSONOutputter.java,print,"public sealed void print(edu.stanford.nlp.pipeline.Annotation, java.io.OutputStream, edu.stanford.nlp.pipeline.AnnotationOutputter.Options) throws java.io.IOException","(86, 110)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/JSONOutputter.java,buildDependencyTree,private static java.lang.Object buildDependencyTree(edu.stanford.nlp.semgraph.SemanticGraph) ,"(293, 297)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/JSONOutputter.java,buildDependencyTree,private static java.lang.Object buildDependencyTree(edu.stanford.nlp.semgraph.SemanticGraph) ,"(293, 296)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/JSONOutputter.java,buildDependencyTree,private static java.lang.Object buildDependencyTree(edu.stanford.nlp.semgraph.SemanticGraph) ,"(293, 295)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/JSONOutputter.java,buildDependencyTree,private static java.lang.Object buildDependencyTree(edu.stanford.nlp.semgraph.SemanticGraph) ,"(293, 294)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/JSONOutputter.java,buildDependencyTree,private static java.lang.Object buildDependencyTree(edu.stanford.nlp.semgraph.SemanticGraph) ,"(288, 289)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/JSONOutputter.java,jsonPrint,public static java.lang.String jsonPrint(edu.stanford.nlp.pipeline.Annotation) throws java.io.IOException,"(307, 308)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/JSONOutputter.java,jsonPrint,public static java.lang.String jsonPrint(edu.stanford.nlp.pipeline.Annotation) throws java.io.IOException,"(306, 307)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/JSONOutputter.java,routeObject,"private void routeObject(int, java.lang.Object) ","(384, 386)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/JSONOutputter.java,routeObject,"private void routeObject(int, java.lang.Object) ","(383, 386)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/JSONOutputter.java,routeObject,"private void routeObject(int, java.lang.Object) ","(390, 392)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/JSONOutputter.java,routeObject,"private void routeObject(int, java.lang.Object) ","(389, 392)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/JSONOutputter.java,routeObject,"private void routeObject(int, java.lang.Object) ","(396, 398)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/JSONOutputter.java,object,"public void object(int, Consumer<edu.stanford.nlp.pipeline.JSONOutputter.Writer>) ","(487, 488)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/JSONOutputter.java,object,"public void object(int, Consumer<edu.stanford.nlp.pipeline.JSONOutputter.Writer>) ","(487, 488)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/JSONOutputter.java,object,"public void object(int, Consumer<edu.stanford.nlp.pipeline.JSONOutputter.Writer>) ","(486, 488)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/JSONOutputter.java,object,"public void object(int, Consumer<edu.stanford.nlp.pipeline.JSONOutputter.Writer>) ","(486, 488)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/JSONOutputter.java,object,"public void object(int, Consumer<edu.stanford.nlp.pipeline.JSONOutputter.Writer>) ","(486, 487)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/JSONOutputter.java,indent,private void indent(int) ,"(502, 504)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/JSONOutputter.java,objectToJSON,public static java.lang.String objectToJSON(Consumer<edu.stanford.nlp.pipeline.JSONOutputter.Writer>) ,"(526, 529)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/JSONOutputter.java,objectToJSON,public static java.lang.String objectToJSON(Consumer<edu.stanford.nlp.pipeline.JSONOutputter.Writer>) ,"(526, 528)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/JSONOutputter.java,objectToJSON,public static java.lang.String objectToJSON(Consumer<edu.stanford.nlp.pipeline.JSONOutputter.Writer>) ,"(527, 528)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/JSONOutputter.java,objectToJSON,public static java.lang.String objectToJSON(Consumer<edu.stanford.nlp.pipeline.JSONOutputter.Writer>) ,"(527, 529)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/JSONOutputter.java,objectToJSON,public static java.lang.String objectToJSON(Consumer<edu.stanford.nlp.pipeline.JSONOutputter.Writer>) ,"(526, 527)"
