source_filename,function_name,function_signature,loc_suggestion
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,<init>,"public void <init>(java.lang.String, boolean) ","(139, 141)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,<init>,"public void <init>(java.lang.String, boolean) ","(138, 141)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,<init>,"public void <init>(java.lang.String, boolean) ","(139, 142)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,getRequiredProperty,"private static java.lang.String getRequiredProperty(java.util.Properties, java.lang.String) ","(177, 179)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,getRequiredProperty,"private static java.lang.String getRequiredProperty(java.util.Properties, java.lang.String) ","(177, 178)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,getRequiredProperty,"private static java.lang.String getRequiredProperty(java.util.Properties, java.lang.String) ","(176, 181)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,getRequiredProperty,"private static java.lang.String getRequiredProperty(java.util.Properties, java.lang.String) ","(176, 180)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,getRequiredProperty,"private static java.lang.String getRequiredProperty(java.util.Properties, java.lang.String) ","(178, 179)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,loadPropertiesFromClasspath,private static java.util.Properties loadPropertiesFromClasspath() ,"(192, 196)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,loadProperties,"private static java.util.Properties loadProperties(java.lang.String, java.lang.ClassLoader) ","(204, 206)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,loadProperties,"private static java.util.Properties loadProperties(java.lang.String, java.lang.ClassLoader) ","(214, 216)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,loadProperties,"private static java.util.Properties loadProperties(java.lang.String, java.lang.ClassLoader) ","(213, 217)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,loadProperties,"private static java.util.Properties loadProperties(java.lang.String, java.lang.ClassLoader) ","(207, 210)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,loadProperties,"private static java.util.Properties loadProperties(java.lang.String, java.lang.ClassLoader) ","(207, 224)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,construct,"private void construct(java.util.Properties, boolean, edu.stanford.nlp.pipeline.AnnotatorImplementations) ","(294, 299)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,construct,"private void construct(java.util.Properties, boolean, edu.stanford.nlp.pipeline.AnnotatorImplementations) ","(296, 297)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,construct,"private void construct(java.util.Properties, boolean, edu.stanford.nlp.pipeline.AnnotatorImplementations) ","(295, 298)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,construct,"private void construct(java.util.Properties, boolean, edu.stanford.nlp.pipeline.AnnotatorImplementations) ","(264, 265)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,construct,"private void construct(java.util.Properties, boolean, edu.stanford.nlp.pipeline.AnnotatorImplementations) ","(263, 265)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,getDefaultAnnotatorPool,"protected synchronized edu.stanford.nlp.pipeline.AnnotatorPool getDefaultAnnotatorPool(java.util.Properties, edu.stanford.nlp.pipeline.AnnotatorImplementations) ","(365, 367)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,getDefaultAnnotatorPool,"protected synchronized edu.stanford.nlp.pipeline.AnnotatorPool getDefaultAnnotatorPool(java.util.Properties, edu.stanford.nlp.pipeline.AnnotatorImplementations) ","(335, 353)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,getDefaultAnnotatorPool,"protected synchronized edu.stanford.nlp.pipeline.AnnotatorPool getDefaultAnnotatorPool(java.util.Properties, edu.stanford.nlp.pipeline.AnnotatorImplementations) ","(330, 353)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,getDefaultAnnotatorPool,"protected synchronized edu.stanford.nlp.pipeline.AnnotatorPool getDefaultAnnotatorPool(java.util.Properties, edu.stanford.nlp.pipeline.AnnotatorImplementations) ","(358, 393)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,getDefaultAnnotatorPool,"protected synchronized edu.stanford.nlp.pipeline.AnnotatorPool getDefaultAnnotatorPool(java.util.Properties, edu.stanford.nlp.pipeline.AnnotatorImplementations) ","(358, 388)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,getExistingAnnotator,public static synchronized edu.stanford.nlp.pipeline.Annotator getExistingAnnotator(java.lang.String) ,"(402, 403)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,getExistingAnnotator,public static synchronized edu.stanford.nlp.pipeline.Annotator getExistingAnnotator(java.lang.String) ,"(398, 399)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,getExistingAnnotator,public static synchronized edu.stanford.nlp.pipeline.Annotator getExistingAnnotator(java.lang.String) ,"(405, 406)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,getExistingAnnotator,public static synchronized edu.stanford.nlp.pipeline.Annotator getExistingAnnotator(java.lang.String) ,"(401, 407)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,annotate,public sealed void annotate(edu.stanford.nlp.pipeline.Annotation) ,"(414, 416)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,annotate,public sealed void annotate(edu.stanford.nlp.pipeline.Annotation) ,"(412, 413)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,annotate,public sealed void annotate(edu.stanford.nlp.pipeline.Annotation) ,"(413, 416)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,process,public edu.stanford.nlp.pipeline.Annotation process(java.lang.String) ,"(436, 437)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,process,public edu.stanford.nlp.pipeline.Annotation process(java.lang.String) ,"(435, 436)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,xmlPrint,"public void xmlPrint(edu.stanford.nlp.pipeline.Annotation, java.io.Writer) throws java.io.IOException","(472, 473)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,xmlPrint,"public void xmlPrint(edu.stanford.nlp.pipeline.Annotation, java.io.Writer) throws java.io.IOException","(471, 473)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,xmlPrint,"public void xmlPrint(edu.stanford.nlp.pipeline.Annotation, java.io.Writer) throws java.io.IOException","(471, 472)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,xmlPrint,"public void xmlPrint(edu.stanford.nlp.pipeline.Annotation, java.io.Writer) throws java.io.IOException","(470, 472)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,xmlPrint,"public void xmlPrint(edu.stanford.nlp.pipeline.Annotation, java.io.Writer) throws java.io.IOException","(470, 471)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,jsonPrint,"public void jsonPrint(edu.stanford.nlp.pipeline.Annotation, java.io.Writer) throws java.io.IOException","(485, 486)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,jsonPrint,"public void jsonPrint(edu.stanford.nlp.pipeline.Annotation, java.io.Writer) throws java.io.IOException","(483, 484)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,jsonPrint,"public void jsonPrint(edu.stanford.nlp.pipeline.Annotation, java.io.Writer) throws java.io.IOException","(484, 486)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,jsonPrint,"public void jsonPrint(edu.stanford.nlp.pipeline.Annotation, java.io.Writer) throws java.io.IOException","(484, 485)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,jsonPrint,"public void jsonPrint(edu.stanford.nlp.pipeline.Annotation, java.io.Writer) throws java.io.IOException","(483, 485)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,conllPrint,"public void conllPrint(edu.stanford.nlp.pipeline.Annotation, java.io.Writer) throws java.io.IOException","(498, 499)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,conllPrint,"public void conllPrint(edu.stanford.nlp.pipeline.Annotation, java.io.Writer) throws java.io.IOException","(496, 497)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,conllPrint,"public void conllPrint(edu.stanford.nlp.pipeline.Annotation, java.io.Writer) throws java.io.IOException","(497, 499)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,conllPrint,"public void conllPrint(edu.stanford.nlp.pipeline.Annotation, java.io.Writer) throws java.io.IOException","(497, 498)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,conllPrint,"public void conllPrint(edu.stanford.nlp.pipeline.Annotation, java.io.Writer) throws java.io.IOException","(496, 498)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,xmlPrint,"public void xmlPrint(edu.stanford.nlp.pipeline.Annotation, java.io.OutputStream) throws java.io.IOException","(510, 512)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,xmlPrint,"public void xmlPrint(edu.stanford.nlp.pipeline.Annotation, java.io.OutputStream) throws java.io.IOException","(511, 512)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,xmlPrint,"public void xmlPrint(edu.stanford.nlp.pipeline.Annotation, java.io.OutputStream) throws java.io.IOException","(510, 511)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,printHelp,"protected static void printHelp(java.io.PrintStream, java.lang.String) ","(543, 544)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,printHelp,"protected static void printHelp(java.io.PrintStream, java.lang.String) ","(542, 544)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,printHelp,"protected static void printHelp(java.io.PrintStream, java.lang.String) ","(542, 543)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,printHelp,"protected static void printHelp(java.io.PrintStream, java.lang.String) ","(541, 544)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,printHelp,"protected static void printHelp(java.io.PrintStream, java.lang.String) ","(541, 543)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,printRequiredProperties,private static void printRequiredProperties(java.io.PrintStream) ,"(594, 637)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,printRequiredProperties,private static void printRequiredProperties(java.io.PrintStream) ,"(594, 635)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,printRequiredProperties,private static void printRequiredProperties(java.io.PrintStream) ,"(594, 634)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,printRequiredProperties,private static void printRequiredProperties(java.io.PrintStream) ,"(594, 633)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,printRequiredProperties,private static void printRequiredProperties(java.io.PrintStream) ,"(594, 631)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,timingInformation,public sealed java.lang.String timingInformation() ,"(647, 650)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,timingInformation,public sealed java.lang.String timingInformation() ,"(647, 649)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,timingInformation,public sealed java.lang.String timingInformation() ,"(649, 650)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLP.java,timingInformation,public sealed java.lang.String timingInformation() ,"(648, 650)"
