source_filename,function_name,function_signature,loc_suggestion
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,<init>,"public void <init>(java.util.Properties, int, int, boolean) throws java.io.IOException","(128, 129)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,<init>,"public void <init>(java.util.Properties, int, int, boolean) throws java.io.IOException","(124, 127)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,<init>,"public void <init>(java.util.Properties, int, int, boolean) throws java.io.IOException","(125, 127)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,<init>,"public void <init>(java.util.Properties, int, int, boolean) throws java.io.IOException","(125, 128)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,<init>,"public void <init>(java.util.Properties, int, int, boolean) throws java.io.IOException","(124, 128)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,<init>,public void <init>(java.util.Properties) throws java.io.IOException,"(162, 164)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,<init>,public void <init>(java.util.Properties) throws java.io.IOException,"(195, 196)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,<init>,public void <init>(java.util.Properties) throws java.io.IOException,"(176, 196)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,<init>,public void <init>(java.util.Properties) throws java.io.IOException,"(161, 164)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,<init>,public void <init>(java.util.Properties) throws java.io.IOException,"(176, 200)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,getURLParams,"private static Map<java.lang.String,java.lang.String> getURLParams(java.net.URI) throws java.io.UnsupportedEncodingException","(256, 260)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,getURLParams,"private static Map<java.lang.String,java.lang.String> getURLParams(java.net.URI) throws java.io.UnsupportedEncodingException","(255, 262)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,getURLParams,"private static Map<java.lang.String,java.lang.String> getURLParams(java.net.URI) throws java.io.UnsupportedEncodingException","(255, 261)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,getURLParams,"private static Map<java.lang.String,java.lang.String> getURLParams(java.net.URI) throws java.io.UnsupportedEncodingException","(251, 262)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,getURLParams,"private static Map<java.lang.String,java.lang.String> getURLParams(java.net.URI) throws java.io.UnsupportedEncodingException","(251, 261)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,getDocument,"private edu.stanford.nlp.pipeline.Annotation getDocument(java.util.Properties, com.sun.net.httpserver.HttpExchange) throws java.io.IOException, java.lang.ClassNotFoundException","(310, 311)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,getDocument,"private edu.stanford.nlp.pipeline.Annotation getDocument(java.util.Properties, com.sun.net.httpserver.HttpExchange) throws java.io.IOException, java.lang.ClassNotFoundException","(309, 311)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,getDocument,"private edu.stanford.nlp.pipeline.Annotation getDocument(java.util.Properties, com.sun.net.httpserver.HttpExchange) throws java.io.IOException, java.lang.ClassNotFoundException","(289, 303)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,getDocument,"private edu.stanford.nlp.pipeline.Annotation getDocument(java.util.Properties, com.sun.net.httpserver.HttpExchange) throws java.io.IOException, java.lang.ClassNotFoundException","(287, 311)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,getDocument,"private edu.stanford.nlp.pipeline.Annotation getDocument(java.util.Properties, com.sun.net.httpserver.HttpExchange) throws java.io.IOException, java.lang.ClassNotFoundException","(289, 311)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,mkStanfordCoreNLP,private edu.stanford.nlp.pipeline.StanfordCoreNLP mkStanfordCoreNLP(java.util.Properties) ,"(341, 342)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,mkStanfordCoreNLP,private edu.stanford.nlp.pipeline.StanfordCoreNLP mkStanfordCoreNLP(java.util.Properties) ,"(339, 344)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,mkStanfordCoreNLP,private edu.stanford.nlp.pipeline.StanfordCoreNLP mkStanfordCoreNLP(java.util.Properties) ,"(340, 343)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,mkStanfordCoreNLP,private edu.stanford.nlp.pipeline.StanfordCoreNLP mkStanfordCoreNLP(java.util.Properties) ,"(339, 343)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,mkStanfordCoreNLP,private edu.stanford.nlp.pipeline.StanfordCoreNLP mkStanfordCoreNLP(java.util.Properties) ,"(340, 344)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,getProperties,private java.util.Properties getProperties(com.sun.net.httpserver.HttpExchange) throws java.io.UnsupportedEncodingException,"(387, 395)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,getProperties,private java.util.Properties getProperties(com.sun.net.httpserver.HttpExchange) throws java.io.UnsupportedEncodingException,"(387, 400)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,getProperties,private java.util.Properties getProperties(com.sun.net.httpserver.HttpExchange) throws java.io.UnsupportedEncodingException,"(395, 446)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,getProperties,private java.util.Properties getProperties(com.sun.net.httpserver.HttpExchange) throws java.io.UnsupportedEncodingException,"(384, 391)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,getProperties,private java.util.Properties getProperties(com.sun.net.httpserver.HttpExchange) throws java.io.UnsupportedEncodingException,"(383, 391)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,respondError,"private static void respondError(java.lang.String, com.sun.net.httpserver.HttpExchange) throws java.io.IOException","(461, 462)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,respondError,"private static void respondError(java.lang.String, com.sun.net.httpserver.HttpExchange) throws java.io.IOException","(459, 460)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,respondError,"private static void respondError(java.lang.String, com.sun.net.httpserver.HttpExchange) throws java.io.IOException","(460, 462)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,respondError,"private static void respondError(java.lang.String, com.sun.net.httpserver.HttpExchange) throws java.io.IOException","(460, 461)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,respondError,"private static void respondError(java.lang.String, com.sun.net.httpserver.HttpExchange) throws java.io.IOException","(459, 461)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,respondBadInput,"private static void respondBadInput(java.lang.String, com.sun.net.httpserver.HttpExchange) throws java.io.IOException","(477, 478)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,respondBadInput,"private static void respondBadInput(java.lang.String, com.sun.net.httpserver.HttpExchange) throws java.io.IOException","(475, 476)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,respondBadInput,"private static void respondBadInput(java.lang.String, com.sun.net.httpserver.HttpExchange) throws java.io.IOException","(476, 478)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,respondBadInput,"private static void respondBadInput(java.lang.String, com.sun.net.httpserver.HttpExchange) throws java.io.IOException","(476, 477)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,respondBadInput,"private static void respondBadInput(java.lang.String, com.sun.net.httpserver.HttpExchange) throws java.io.IOException","(475, 477)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,respondUnauthorized,private static void respondUnauthorized(com.sun.net.httpserver.HttpExchange) throws java.io.IOException,"(493, 496)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,respondUnauthorized,private static void respondUnauthorized(com.sun.net.httpserver.HttpExchange) throws java.io.IOException,"(493, 495)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,respondUnauthorized,private static void respondUnauthorized(com.sun.net.httpserver.HttpExchange) throws java.io.IOException,"(491, 492)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,respondUnauthorized,private static void respondUnauthorized(com.sun.net.httpserver.HttpExchange) throws java.io.IOException,"(492, 496)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,respondUnauthorized,private static void respondUnauthorized(com.sun.net.httpserver.HttpExchange) throws java.io.IOException,"(492, 495)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,setHttpExchangeResponseHeaders,private static void setHttpExchangeResponseHeaders(com.sun.net.httpserver.HttpExchange) ,"(504, 505)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,setHttpExchangeResponseHeaders,private static void setHttpExchangeResponseHeaders(com.sun.net.httpserver.HttpExchange) ,"(503, 505)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,setHttpExchangeResponseHeaders,private static void setHttpExchangeResponseHeaders(com.sun.net.httpserver.HttpExchange) ,"(503, 504)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,setHttpExchangeResponseHeaders,private static void setHttpExchangeResponseHeaders(com.sun.net.httpserver.HttpExchange) ,"(502, 505)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,setHttpExchangeResponseHeaders,private static void setHttpExchangeResponseHeaders(com.sun.net.httpserver.HttpExchange) ,"(502, 504)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,parseSubnet,"private static Pair<java.net.Inet4Address,java.lang.Integer> parseSubnet(java.lang.String) ","(522, 526)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,parseSubnet,"private static Pair<java.net.Inet4Address,java.lang.Integer> parseSubnet(java.lang.String) ","(517, 526)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,parseSubnet,"private static Pair<java.net.Inet4Address,java.lang.Integer> parseSubnet(java.lang.String) ","(517, 521)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,parseSubnet,"private static Pair<java.net.Inet4Address,java.lang.Integer> parseSubnet(java.lang.String) ","(515, 526)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,parseSubnet,"private static Pair<java.net.Inet4Address,java.lang.Integer> parseSubnet(java.lang.String) ","(515, 521)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,netMatch,"private static boolean netMatch(Pair<java.net.Inet4Address,java.lang.Integer>, java.net.Inet4Address) ","(540, 544)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,netMatch,"private static boolean netMatch(Pair<java.net.Inet4Address,java.lang.Integer>, java.net.Inet4Address) ","(541, 546)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,netMatch,"private static boolean netMatch(Pair<java.net.Inet4Address,java.lang.Integer>, java.net.Inet4Address) ","(545, 546)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,netMatch,"private static boolean netMatch(Pair<java.net.Inet4Address,java.lang.Integer>, java.net.Inet4Address) ","(535, 539)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,netMatch,"private static boolean netMatch(Pair<java.net.Inet4Address,java.lang.Integer>, java.net.Inet4Address) ","(540, 546)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,checkBlacklist,private boolean checkBlacklist(com.sun.net.httpserver.HttpExchange) ,"(568, 573)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,checkBlacklist,private boolean checkBlacklist(com.sun.net.httpserver.HttpExchange) ,"(571, 572)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,<init>,"public void <init>(java.util.Properties, edu.stanford.nlp.pipeline.Annotation) ","(589, 590)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,<init>,"public void <init>(java.util.Properties, edu.stanford.nlp.pipeline.Annotation) ","(588, 590)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,<init>,"public void <init>(java.util.Properties, edu.stanford.nlp.pipeline.Annotation) ","(588, 589)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,<init>,"public void <init>(java.util.Properties, edu.stanford.nlp.pipeline.Annotation) ","(587, 588)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,<init>,"public void <init>(java.util.Properties, edu.stanford.nlp.pipeline.Annotation) ","(587, 589)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,<init>,"public void <init>(java.util.Properties, edu.stanford.nlp.pipeline.Annotation, java.lang.String, java.lang.String) ","(596, 597)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/StanfordCoreNLPServer.java,<init>,"public void <init>(java.util.Properties, edu.stanford.nlp.pipeline.Annotation, java.lang.String, java.lang.String) ","(595, 596)"
