source_filename,function_name,function_signature,loc_suggestion
../projects/CoreNLP/src/edu/stanford/nlp/ling/tokensregex/parser/TokenSequenceParser.java,parseLongInteger,private static java.lang.Long parseLongInteger(java.lang.String) ,"(93, 96)"
../projects/CoreNLP/src/edu/stanford/nlp/ling/tokensregex/parser/TokenSequenceParser.java,parseLongInteger,private static java.lang.Long parseLongInteger(java.lang.String) ,"(91, 93)"
../projects/CoreNLP/src/edu/stanford/nlp/ling/tokensregex/parser/TokenSequenceParser.java,appendSpecialTokens,"private void appendSpecialTokens(java.lang.StringBuilder, edu.stanford.nlp.ling.tokensregex.parser.Token) ","(108, 112)"
../projects/CoreNLP/src/edu/stanford/nlp/ling/tokensregex/parser/TokenSequenceParser.java,getStringFromTokens,"private java.lang.String getStringFromTokens(edu.stanford.nlp.ling.tokensregex.parser.Token, edu.stanford.nlp.ling.tokensregex.parser.Token, boolean) ","(117, 121)"
../projects/CoreNLP/src/edu/stanford/nlp/ling/tokensregex/parser/TokenSequenceParser.java,getStringFromTokens,"private java.lang.String getStringFromTokens(edu.stanford.nlp.ling.tokensregex.parser.Token, edu.stanford.nlp.ling.tokensregex.parser.Token, boolean) ","(117, 120)"
../projects/CoreNLP/src/edu/stanford/nlp/ling/tokensregex/parser/TokenSequenceParser.java,getStringFromTokens,"private java.lang.String getStringFromTokens(edu.stanford.nlp.ling.tokensregex.parser.Token, edu.stanford.nlp.ling.tokensregex.parser.Token, boolean) ","(124, 125)"
../projects/CoreNLP/src/edu/stanford/nlp/ling/tokensregex/parser/TokenSequenceParser.java,getStringFromTokens,"private java.lang.String getStringFromTokens(edu.stanford.nlp.ling.tokensregex.parser.Token, edu.stanford.nlp.ling.tokensregex.parser.Token, boolean) ","(121, 125)"
../projects/CoreNLP/src/edu/stanford/nlp/ling/tokensregex/parser/TokenSequenceParser.java,getStringFromTokens,"private java.lang.String getStringFromTokens(edu.stanford.nlp.ling.tokensregex.parser.Token, edu.stanford.nlp.ling.tokensregex.parser.Token, boolean) ","(121, 125)"
../projects/CoreNLP/src/edu/stanford/nlp/ling/tokensregex/parser/TokenSequenceParser.java,FieldValue,"public final Map<java.lang.String,edu.stanford.nlp.ling.tokensregex.types.Expression> FieldValue(edu.stanford.nlp.ling.tokensregex.Env, Map<java.lang.String,edu.stanford.nlp.ling.tokensregex.types.Expression>) throws edu.stanford.nlp.ling.tokensregex.parser.ParseException","(359, 361)"
../projects/CoreNLP/src/edu/stanford/nlp/ling/tokensregex/parser/TokenSequenceParser.java,FieldValue,"public final Map<java.lang.String,edu.stanford.nlp.ling.tokensregex.types.Expression> FieldValue(edu.stanford.nlp.ling.tokensregex.Env, Map<java.lang.String,edu.stanford.nlp.ling.tokensregex.types.Expression>) throws edu.stanford.nlp.ling.tokensregex.parser.ParseException","(359, 361)"
