source_filename,function_name,function_signature,loc_suggestion
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,<init>,"public void <init>(edu.stanford.nlp.trees.Tree, Collection<edu.stanford.nlp.trees.GrammaticalRelation>, java.util.concurrent.locks.Lock, edu.stanford.nlp.trees.TreeTransformer, edu.stanford.nlp.trees.HeadFinder, Predicate<java.lang.String>) ","(129, 130)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,<init>,"public void <init>(edu.stanford.nlp.trees.Tree, Collection<edu.stanford.nlp.trees.GrammaticalRelation>, java.util.concurrent.locks.Lock, edu.stanford.nlp.trees.TreeTransformer, edu.stanford.nlp.trees.HeadFinder, Predicate<java.lang.String>) ","(128, 129)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,<init>,"public void <init>(edu.stanford.nlp.trees.Tree, Collection<edu.stanford.nlp.trees.GrammaticalRelation>, java.util.concurrent.locks.Lock, edu.stanford.nlp.trees.TreeTransformer, edu.stanford.nlp.trees.HeadFinder, Predicate<java.lang.String>) ","(128, 130)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,<init>,"public void <init>(edu.stanford.nlp.trees.Tree, Collection<edu.stanford.nlp.trees.GrammaticalRelation>, java.util.concurrent.locks.Lock, edu.stanford.nlp.trees.TreeTransformer, edu.stanford.nlp.trees.HeadFinder, Predicate<java.lang.String>) ","(151, 153)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,<init>,"public void <init>(edu.stanford.nlp.trees.Tree, Collection<edu.stanford.nlp.trees.GrammaticalRelation>, java.util.concurrent.locks.Lock, edu.stanford.nlp.trees.TreeTransformer, edu.stanford.nlp.trees.HeadFinder, Predicate<java.lang.String>) ","(152, 153)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,indexLeaves,"private int indexLeaves(edu.stanford.nlp.trees.TreeGraphNode, int) ","(179, 184)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,indexLeaves,"private int indexLeaves(edu.stanford.nlp.trees.TreeGraphNode, int) ","(179, 186)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,indexLeaves,"private int indexLeaves(edu.stanford.nlp.trees.TreeGraphNode, int) ","(179, 185)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,indexLeaves,"private int indexLeaves(edu.stanford.nlp.trees.TreeGraphNode, int) ","(188, 190)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,indexLeaves,"private int indexLeaves(edu.stanford.nlp.trees.TreeGraphNode, int) ","(185, 186)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,indexNodes,"private int indexNodes(edu.stanford.nlp.trees.TreeGraphNode, int) ","(212, 214)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,indexNodes,"private int indexNodes(edu.stanford.nlp.trees.TreeGraphNode, int) ","(208, 209)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,indexNodes,"private int indexNodes(edu.stanford.nlp.trees.TreeGraphNode, int) ","(211, 216)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,indexNodes,"private int indexNodes(edu.stanford.nlp.trees.TreeGraphNode, int) ","(211, 215)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,indexNodes,"private int indexNodes(edu.stanford.nlp.trees.TreeGraphNode, int) ","(207, 215)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,fromStringReps,"public static edu.stanford.nlp.trees.GrammaticalStructure fromStringReps(List<java.lang.String>, List<java.lang.String>, List<java.lang.String>) ","(316, 347)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,fromStringReps,"public static edu.stanford.nlp.trees.GrammaticalStructure fromStringReps(List<java.lang.String>, List<java.lang.String>, List<java.lang.String>) ","(316, 353)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,fromStringReps,"public static edu.stanford.nlp.trees.GrammaticalStructure fromStringReps(List<java.lang.String>, List<java.lang.String>, List<java.lang.String>) ","(318, 347)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,fromStringReps,"public static edu.stanford.nlp.trees.GrammaticalStructure fromStringReps(List<java.lang.String>, List<java.lang.String>, List<java.lang.String>) ","(319, 346)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,fromStringReps,"public static edu.stanford.nlp.trees.GrammaticalStructure fromStringReps(List<java.lang.String>, List<java.lang.String>, List<java.lang.String>) ","(313, 353)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,<init>,"public void <init>(List<edu.stanford.nlp.trees.TypedDependency>, edu.stanford.nlp.trees.TreeGraphNode) ","(357, 359)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,<init>,"public void <init>(List<edu.stanford.nlp.trees.TypedDependency>, edu.stanford.nlp.trees.TreeGraphNode) ","(358, 359)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,<init>,"public void <init>(List<edu.stanford.nlp.trees.TypedDependency>, edu.stanford.nlp.trees.TreeGraphNode) ","(359, 360)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,<init>,"public void <init>(List<edu.stanford.nlp.trees.TypedDependency>, edu.stanford.nlp.trees.TreeGraphNode) ","(357, 358)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,<init>,"public void <init>(List<edu.stanford.nlp.trees.TypedDependency>, edu.stanford.nlp.trees.TreeGraphNode) ","(358, 360)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,toString,public sealed java.lang.String toString() ,"(373, 374)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,toString,public sealed java.lang.String toString() ,"(372, 374)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,toString,public sealed java.lang.String toString() ,"(372, 373)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,toString,public sealed java.lang.String toString() ,"(371, 372)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,toString,public sealed java.lang.String toString() ,"(370, 372)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,attachStrandedNodes,"private static void attachStrandedNodes(edu.stanford.nlp.trees.TreeGraphNode, edu.stanford.nlp.trees.TreeGraphNode, boolean, Predicate<java.lang.String>, DirectedMultiGraph<edu.stanford.nlp.trees.TreeGraphNode,edu.stanford.nlp.trees.GrammaticalRelation>) ","(387, 389)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,attachStrandedNodes,"private static void attachStrandedNodes(edu.stanford.nlp.trees.TreeGraphNode, edu.stanford.nlp.trees.TreeGraphNode, boolean, Predicate<java.lang.String>, DirectedMultiGraph<edu.stanford.nlp.trees.TreeGraphNode,edu.stanford.nlp.trees.GrammaticalRelation>) ","(386, 389)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,attachStrandedNodes,"private static void attachStrandedNodes(edu.stanford.nlp.trees.TreeGraphNode, edu.stanford.nlp.trees.TreeGraphNode, boolean, Predicate<java.lang.String>, DirectedMultiGraph<edu.stanford.nlp.trees.TreeGraphNode,edu.stanford.nlp.trees.GrammaticalRelation>) ","(381, 393)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,attachStrandedNodes,"private static void attachStrandedNodes(edu.stanford.nlp.trees.TreeGraphNode, edu.stanford.nlp.trees.TreeGraphNode, boolean, Predicate<java.lang.String>, DirectedMultiGraph<edu.stanford.nlp.trees.TreeGraphNode,edu.stanford.nlp.trees.GrammaticalRelation>) ","(391, 393)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,attachStrandedNodes,"private static void attachStrandedNodes(edu.stanford.nlp.trees.TreeGraphNode, edu.stanford.nlp.trees.TreeGraphNode, boolean, Predicate<java.lang.String>, DirectedMultiGraph<edu.stanford.nlp.trees.TreeGraphNode,edu.stanford.nlp.trees.GrammaticalRelation>) ","(381, 390)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,analyzeNode,"private static void analyzeNode(edu.stanford.nlp.trees.TreeGraphNode, edu.stanford.nlp.trees.TreeGraphNode, Collection<edu.stanford.nlp.trees.GrammaticalRelation>, edu.stanford.nlp.trees.HeadFinder, Predicate<java.lang.String>, DirectedMultiGraph<edu.stanford.nlp.trees.TreeGraphNode,edu.stanford.nlp.trees.GrammaticalRelation>, DirectedMultiGraph<edu.stanford.nlp.trees.TreeGraphNode,edu.stanford.nlp.trees.GrammaticalRelation>) ","(399, 425)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,analyzeNode,"private static void analyzeNode(edu.stanford.nlp.trees.TreeGraphNode, edu.stanford.nlp.trees.TreeGraphNode, Collection<edu.stanford.nlp.trees.GrammaticalRelation>, edu.stanford.nlp.trees.HeadFinder, Predicate<java.lang.String>, DirectedMultiGraph<edu.stanford.nlp.trees.TreeGraphNode,edu.stanford.nlp.trees.GrammaticalRelation>, DirectedMultiGraph<edu.stanford.nlp.trees.TreeGraphNode,edu.stanford.nlp.trees.GrammaticalRelation>) ","(410, 418)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,analyzeNode,"private static void analyzeNode(edu.stanford.nlp.trees.TreeGraphNode, edu.stanford.nlp.trees.TreeGraphNode, Collection<edu.stanford.nlp.trees.GrammaticalRelation>, edu.stanford.nlp.trees.HeadFinder, Predicate<java.lang.String>, DirectedMultiGraph<edu.stanford.nlp.trees.TreeGraphNode,edu.stanford.nlp.trees.GrammaticalRelation>, DirectedMultiGraph<edu.stanford.nlp.trees.TreeGraphNode,edu.stanford.nlp.trees.GrammaticalRelation>) ","(403, 418)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/GrammaticalStructure.java,analyzeNode,"private static void analyzeNode(edu.stanford.nlp.trees.TreeGraphNode, edu.stanford.nlp.trees.TreeGraphNode, Collection<edu.stanford.nlp.trees.GrammaticalRelation>, edu.stanford.nlp.trees.HeadFinder, Predicate<java.lang.String>, DirectedMultiGraph<edu.stanford.nlp.trees.TreeGraphNode,edu.stanford.nlp.trees.GrammaticalRelation>, DirectedMultiGraph<edu.stanford.nlp.trees.TreeGraphNode,edu.stanford.nlp.trees.GrammaticalRelation>) ","(407, 418)"
