source_filename,function_name,loc_suggestion
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,<init>,"(137, 142)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,<init>,"(137, 139)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,<init>,"(137, 138)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,<init>,"(142, 150)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,<init>,"(139, 150)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,highlightSentence,"(208, 211)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,highlightSentence,"(196, 212)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,highlightSentence,"(208, 213)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,highlightSentence,"(204, 213)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,highlightSentence,"(211, 213)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,nearestDelimiter,"(231, 244)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,nearestDelimiter,"(230, 244)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,nearestDelimiter,"(241, 242)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,nearestDelimiter,"(238, 243)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,nearestDelimiter,"(234, 243)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,setFont,"(294, 295)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,setChineseFont,"(301, 312)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,setChineseFont,"(304, 305)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,setChineseFont,"(303, 305)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,setChineseFont,"(302, 305)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,setChineseFont,"(303, 304)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,parse,"(331, 335)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,parse,"(331, 334)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,parse,"(329, 336)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,parse,"(333, 335)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,parse,"(331, 332)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,loadFile,"(347, 349)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,loadFile,"(344, 345)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,loadFile,"(345, 349)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,loadFile,"(388, 389)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,loadFile,"(377, 410)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,loadFile,"(362, 372)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,loadFile,"(396, 401)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,loadFile,"(395, 401)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,saveOutput,"(427, 429)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,saveOutput,"(432, 436)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,saveOutput,"(433, 436)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,saveOutput,"(434, 436)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,saveOutput,"(432, 433)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,saveOutput,"(454, 456)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,saveOutput,"(448, 456)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,saveOutput,"(458, 479)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,saveOutput,"(449, 456)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,saveOutput,"(450, 456)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,<init>,"(504, 505)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,<init>,"(503, 504)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,<init>,"(502, 503)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,<init>,"(501, 502)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,<init>,"(503, 505)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,run,"(518, 519)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,run,"(540, 549)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,run,"(510, 538)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,run,"(509, 538)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,run,"(516, 523)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,loadParser,"(565, 568)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,loadParser,"(564, 571)"
projects/CoreNLP/src/edu/stanford/nlp/parser/ui/ParserPanel.java,loadParser,"(563, 571)"
