source_filename,function_name,function_signature,loc_suggestion
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,correctDependencies,protected sealed void correctDependencies(List<edu.stanford.nlp.trees.TypedDependency>) ,"(142, 143)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,correctDependencies,protected sealed void correctDependencies(List<edu.stanford.nlp.trees.TypedDependency>) ,"(144, 145)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,correctDependencies,protected sealed void correctDependencies(List<edu.stanford.nlp.trees.TypedDependency>) ,"(143, 145)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,correctDependencies,protected sealed void correctDependencies(List<edu.stanford.nlp.trees.TypedDependency>) ,"(143, 144)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,correctDependencies,protected sealed void correctDependencies(List<edu.stanford.nlp.trees.TypedDependency>) ,"(142, 145)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,correctDependencies,protected static void correctDependencies(edu.stanford.nlp.semgraph.SemanticGraph) ,"(157, 159)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,correctDependencies,protected static void correctDependencies(edu.stanford.nlp.semgraph.SemanticGraph) ,"(156, 159)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,correctDependencies,protected static void correctDependencies(edu.stanford.nlp.semgraph.SemanticGraph) ,"(153, 159)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,correctDependencies,protected static void correctDependencies(edu.stanford.nlp.semgraph.SemanticGraph) ,"(153, 156)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,correctDependencies,protected static void correctDependencies(edu.stanford.nlp.semgraph.SemanticGraph) ,"(153, 155)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,printListSorted,"private static void printListSorted(java.lang.String, Collection<edu.stanford.nlp.trees.TypedDependency>) ","(165, 168)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,printListSorted,"private static void printListSorted(java.lang.String, Collection<edu.stanford.nlp.trees.TypedDependency>) ","(164, 168)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,printListSorted,"private static void printListSorted(java.lang.String, Collection<edu.stanford.nlp.trees.TypedDependency>) ","(163, 164)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,printListSorted,"private static void printListSorted(java.lang.String, Collection<edu.stanford.nlp.trees.TypedDependency>) ","(165, 167)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,printListSorted,"private static void printListSorted(java.lang.String, Collection<edu.stanford.nlp.trees.TypedDependency>) ","(164, 167)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,postProcessDependencies,protected sealed void postProcessDependencies(List<edu.stanford.nlp.trees.TypedDependency>) ,"(174, 184)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,postProcessDependencies,protected sealed void postProcessDependencies(List<edu.stanford.nlp.trees.TypedDependency>) ,"(185, 186)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,postProcessDependencies,protected sealed void postProcessDependencies(List<edu.stanford.nlp.trees.TypedDependency>) ,"(182, 186)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,postProcessDependencies,protected sealed void postProcessDependencies(List<edu.stanford.nlp.trees.TypedDependency>) ,"(182, 185)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,postProcessDependencies,protected sealed void postProcessDependencies(List<edu.stanford.nlp.trees.TypedDependency>) ,"(182, 184)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,getExtras,protected sealed void getExtras(List<edu.stanford.nlp.trees.TypedDependency>) ,"(192, 200)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,getExtras,protected sealed void getExtras(List<edu.stanford.nlp.trees.TypedDependency>) ,"(193, 200)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,getExtras,protected sealed void getExtras(List<edu.stanford.nlp.trees.TypedDependency>) ,"(202, 203)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,getExtras,protected sealed void getExtras(List<edu.stanford.nlp.trees.TypedDependency>) ,"(198, 203)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,getExtras,protected sealed void getExtras(List<edu.stanford.nlp.trees.TypedDependency>) ,"(198, 202)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,addCaseMarkerInformation,private static void addCaseMarkerInformation(edu.stanford.nlp.semgraph.SemanticGraph) ,"(230, 233)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,addCaseMarkerInformation,private static void addCaseMarkerInformation(edu.stanford.nlp.semgraph.SemanticGraph) ,"(229, 234)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,addCaseMarkerInformation,private static void addCaseMarkerInformation(edu.stanford.nlp.semgraph.SemanticGraph) ,"(231, 233)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,addCaseMarkerInformation,private static void addCaseMarkerInformation(edu.stanford.nlp.semgraph.SemanticGraph) ,"(228, 234)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,addCaseMarkerInformation,private static void addCaseMarkerInformation(edu.stanford.nlp.semgraph.SemanticGraph) ,"(285, 286)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,addPassiveAgentToReln,"private static void addPassiveAgentToReln(edu.stanford.nlp.semgraph.SemanticGraph, edu.stanford.nlp.ling.IndexedWord, edu.stanford.nlp.ling.IndexedWord, edu.stanford.nlp.ling.IndexedWord) ","(308, 309)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,addCaseMarkersToReln,"private static void addCaseMarkersToReln(edu.stanford.nlp.semgraph.SemanticGraph, edu.stanford.nlp.ling.IndexedWord, edu.stanford.nlp.ling.IndexedWord, List<edu.stanford.nlp.ling.IndexedWord>) ","(350, 351)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,addCaseMarkersToReln,"private static void addCaseMarkersToReln(edu.stanford.nlp.semgraph.SemanticGraph, edu.stanford.nlp.ling.IndexedWord, edu.stanford.nlp.ling.IndexedWord, List<edu.stanford.nlp.ling.IndexedWord>) ","(344, 345)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,addCaseMarkersToReln,"private static void addCaseMarkersToReln(edu.stanford.nlp.semgraph.SemanticGraph, edu.stanford.nlp.ling.IndexedWord, edu.stanford.nlp.ling.IndexedWord, List<edu.stanford.nlp.ling.IndexedWord>) ","(343, 344)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,addCaseMarkersToReln,"private static void addCaseMarkersToReln(edu.stanford.nlp.semgraph.SemanticGraph, edu.stanford.nlp.ling.IndexedWord, edu.stanford.nlp.ling.IndexedWord, List<edu.stanford.nlp.ling.IndexedWord>) ","(328, 349)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,addCaseMarkersToReln,"private static void addCaseMarkersToReln(edu.stanford.nlp.semgraph.SemanticGraph, edu.stanford.nlp.ling.IndexedWord, edu.stanford.nlp.ling.IndexedWord, List<edu.stanford.nlp.ling.IndexedWord>) ","(330, 349)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,expandPrepConjunctions,private static void expandPrepConjunctions(edu.stanford.nlp.semgraph.SemanticGraph) ,"(382, 403)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,expandPrepConjunctions,private static void expandPrepConjunctions(edu.stanford.nlp.semgraph.SemanticGraph) ,"(384, 403)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,expandPrepConjunctions,private static void expandPrepConjunctions(edu.stanford.nlp.semgraph.SemanticGraph) ,"(381, 382)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,expandPrepConjunctions,private static void expandPrepConjunctions(edu.stanford.nlp.semgraph.SemanticGraph) ,"(385, 403)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,expandPrepConjunctions,private static void expandPrepConjunctions(edu.stanford.nlp.semgraph.SemanticGraph) ,"(386, 403)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,expandPrepConjunction,"private static void expandPrepConjunction(edu.stanford.nlp.semgraph.SemanticGraph, edu.stanford.nlp.ling.IndexedWord, List<edu.stanford.nlp.ling.IndexedWord>, edu.stanford.nlp.ling.IndexedWord) ","(438, 439)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,expandPrepConjunction,"private static void expandPrepConjunction(edu.stanford.nlp.semgraph.SemanticGraph, edu.stanford.nlp.ling.IndexedWord, List<edu.stanford.nlp.ling.IndexedWord>, edu.stanford.nlp.ling.IndexedWord) ","(438, 441)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,expandPrepConjunction,"private static void expandPrepConjunction(edu.stanford.nlp.semgraph.SemanticGraph, edu.stanford.nlp.ling.IndexedWord, List<edu.stanford.nlp.ling.IndexedWord>, edu.stanford.nlp.ling.IndexedWord) ","(428, 438)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,expandPrepConjunction,"private static void expandPrepConjunction(edu.stanford.nlp.semgraph.SemanticGraph, edu.stanford.nlp.ling.IndexedWord, List<edu.stanford.nlp.ling.IndexedWord>, edu.stanford.nlp.ling.IndexedWord) ","(418, 465)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,expandPrepConjunction,"private static void expandPrepConjunction(edu.stanford.nlp.semgraph.SemanticGraph, edu.stanford.nlp.ling.IndexedWord, List<edu.stanford.nlp.ling.IndexedWord>, edu.stanford.nlp.ling.IndexedWord) ","(415, 465)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,expandPPConjunctions,private static void expandPPConjunctions(edu.stanford.nlp.semgraph.SemanticGraph) ,"(499, 521)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,expandPPConjunctions,private static void expandPPConjunctions(edu.stanford.nlp.semgraph.SemanticGraph) ,"(501, 521)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,expandPPConjunctions,private static void expandPPConjunctions(edu.stanford.nlp.semgraph.SemanticGraph) ,"(498, 499)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,expandPPConjunctions,private static void expandPPConjunctions(edu.stanford.nlp.semgraph.SemanticGraph) ,"(502, 521)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,expandPPConjunctions,private static void expandPPConjunctions(edu.stanford.nlp.semgraph.SemanticGraph) ,"(503, 521)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,expandPPConjunction,"private static void expandPPConjunction(edu.stanford.nlp.semgraph.SemanticGraph, edu.stanford.nlp.ling.IndexedWord, List<edu.stanford.nlp.ling.IndexedWord>, edu.stanford.nlp.ling.IndexedWord) ","(556, 566)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,expandPPConjunction,"private static void expandPPConjunction(edu.stanford.nlp.semgraph.SemanticGraph, edu.stanford.nlp.ling.IndexedWord, List<edu.stanford.nlp.ling.IndexedWord>, edu.stanford.nlp.ling.IndexedWord) ","(543, 547)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,expandPPConjunction,"private static void expandPPConjunction(edu.stanford.nlp.semgraph.SemanticGraph, edu.stanford.nlp.ling.IndexedWord, List<edu.stanford.nlp.ling.IndexedWord>, edu.stanford.nlp.ling.IndexedWord) ","(555, 566)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,expandPPConjunction,"private static void expandPPConjunction(edu.stanford.nlp.semgraph.SemanticGraph, edu.stanford.nlp.ling.IndexedWord, List<edu.stanford.nlp.ling.IndexedWord>, edu.stanford.nlp.ling.IndexedWord) ","(550, 551)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,expandPPConjunction,"private static void expandPPConjunction(edu.stanford.nlp.semgraph.SemanticGraph, edu.stanford.nlp.ling.IndexedWord, List<edu.stanford.nlp.ling.IndexedWord>, edu.stanford.nlp.ling.IndexedWord) ","(557, 558)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,getCaseMarkedRelation,"private static edu.stanford.nlp.trees.GrammaticalRelation getCaseMarkedRelation(edu.stanford.nlp.trees.GrammaticalRelation, java.lang.String) ","(582, 589)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,getCaseMarkedRelation,"private static edu.stanford.nlp.trees.GrammaticalRelation getCaseMarkedRelation(edu.stanford.nlp.trees.GrammaticalRelation, java.lang.String) ","(582, 588)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,getCaseMarkedRelation,"private static edu.stanford.nlp.trees.GrammaticalRelation getCaseMarkedRelation(edu.stanford.nlp.trees.GrammaticalRelation, java.lang.String) ","(586, 588)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,getCaseMarkedRelation,"private static edu.stanford.nlp.trees.GrammaticalRelation getCaseMarkedRelation(edu.stanford.nlp.trees.GrammaticalRelation, java.lang.String) ","(584, 588)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,getCaseMarkedRelation,"private static edu.stanford.nlp.trees.GrammaticalRelation getCaseMarkedRelation(edu.stanford.nlp.trees.GrammaticalRelation, java.lang.String) ","(579, 589)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,addConjInformation,private static void addConjInformation(edu.stanford.nlp.semgraph.SemanticGraph) ,"(618, 639)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,addConjInformation,private static void addConjInformation(edu.stanford.nlp.semgraph.SemanticGraph) ,"(620, 639)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,addConjInformation,private static void addConjInformation(edu.stanford.nlp.semgraph.SemanticGraph) ,"(617, 618)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,addConjInformation,private static void addConjInformation(edu.stanford.nlp.semgraph.SemanticGraph) ,"(621, 639)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,addConjInformation,private static void addConjInformation(edu.stanford.nlp.semgraph.SemanticGraph) ,"(622, 639)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,addConjToReln,"private static void addConjToReln(edu.stanford.nlp.semgraph.SemanticGraph, edu.stanford.nlp.ling.IndexedWord, List<edu.stanford.nlp.ling.IndexedWord>, edu.stanford.nlp.ling.IndexedWord) ","(650, 653)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,addConjToReln,"private static void addConjToReln(edu.stanford.nlp.semgraph.SemanticGraph, edu.stanford.nlp.ling.IndexedWord, List<edu.stanford.nlp.ling.IndexedWord>, edu.stanford.nlp.ling.IndexedWord) ","(651, 653)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,correctWHAttachment,private static void correctWHAttachment(edu.stanford.nlp.semgraph.SemanticGraph) ,"(694, 696)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,correctWHAttachment,private static void correctWHAttachment(edu.stanford.nlp.semgraph.SemanticGraph) ,"(693, 696)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,correctWHAttachment,private static void correctWHAttachment(edu.stanford.nlp.semgraph.SemanticGraph) ,"(700, 704)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,correctWHAttachment,private static void correctWHAttachment(edu.stanford.nlp.semgraph.SemanticGraph) ,"(689, 697)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,correctWHAttachment,private static void correctWHAttachment(edu.stanford.nlp.semgraph.SemanticGraph) ,"(686, 697)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,convertRel,private static void convertRel(edu.stanford.nlp.semgraph.SemanticGraph) ,"(754, 756)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,convertRel,private static void convertRel(edu.stanford.nlp.semgraph.SemanticGraph) ,"(720, 751)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,convertRel,private static void convertRel(edu.stanford.nlp.semgraph.SemanticGraph) ,"(722, 750)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,convertRel,private static void convertRel(edu.stanford.nlp.semgraph.SemanticGraph) ,"(736, 737)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,convertRel,private static void convertRel(edu.stanford.nlp.semgraph.SemanticGraph) ,"(724, 750)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/UniversalEnglishGrammaticalStructure.java,collapseDependencies,"protected sealed void collapseDependencies(List<edu.stanford.nlp.trees.TypedDependency>, boolean, edu.stanford.nlp.trees.GrammaticalStructure.Extras) ","(832, 864)"
