source_filename,function_name,function_signature,loc_suggestion
../projects/CoreNLP/src/edu/stanford/nlp/parser/nndep/Classifier.java,<init>,"public void <init>(edu.stanford.nlp.parser.nndep.Config, edu.stanford.nlp.parser.nndep.Dataset, double[][], double[][], double[], double[][], List<java.lang.Integer>) ","(143, 145)"
../projects/CoreNLP/src/edu/stanford/nlp/parser/nndep/Classifier.java,<init>,"public void <init>(edu.stanford.nlp.parser.nndep.Config, edu.stanford.nlp.parser.nndep.Dataset, double[][], double[][], double[], double[][], List<java.lang.Integer>) ","(134, 136)"
../projects/CoreNLP/src/edu/stanford/nlp/parser/nndep/Classifier.java,<init>,"public void <init>(edu.stanford.nlp.parser.nndep.Config, edu.stanford.nlp.parser.nndep.Dataset, double[][], double[][], double[], double[][], List<java.lang.Integer>) ","(147, 151)"
../projects/CoreNLP/src/edu/stanford/nlp/parser/nndep/Classifier.java,<init>,"public void <init>(edu.stanford.nlp.parser.nndep.Config, edu.stanford.nlp.parser.nndep.Dataset, double[][], double[][], double[], double[][], List<java.lang.Integer>) ","(141, 145)"
../projects/CoreNLP/src/edu/stanford/nlp/parser/nndep/Classifier.java,<init>,"public void <init>(edu.stanford.nlp.parser.nndep.Config, edu.stanford.nlp.parser.nndep.Dataset, double[][], double[][], double[], double[][], List<java.lang.Integer>) ","(134, 138)"
../projects/CoreNLP/src/edu/stanford/nlp/parser/nndep/Classifier.java,process,"public edu.stanford.nlp.parser.nndep.Classifier.Cost process(Pair<Collection<edu.stanford.nlp.parser.nndep.Example>,edu.stanford.nlp.parser.nndep.Classifier.FeedforwardParams>) ","(182, 298)"
../projects/CoreNLP/src/edu/stanford/nlp/parser/nndep/Classifier.java,process,"public edu.stanford.nlp.parser.nndep.Classifier.Cost process(Pair<Collection<edu.stanford.nlp.parser.nndep.Example>,edu.stanford.nlp.parser.nndep.Classifier.FeedforwardParams>) ","(214, 219)"
../projects/CoreNLP/src/edu/stanford/nlp/parser/nndep/Classifier.java,process,"public edu.stanford.nlp.parser.nndep.Classifier.Cost process(Pair<Collection<edu.stanford.nlp.parser.nndep.Example>,edu.stanford.nlp.parser.nndep.Classifier.FeedforwardParams>) ","(283, 285)"
../projects/CoreNLP/src/edu/stanford/nlp/parser/nndep/Classifier.java,process,"public edu.stanford.nlp.parser.nndep.Classifier.Cost process(Pair<Collection<edu.stanford.nlp.parser.nndep.Example>,edu.stanford.nlp.parser.nndep.Classifier.FeedforwardParams>) ","(218, 219)"
../projects/CoreNLP/src/edu/stanford/nlp/parser/nndep/Classifier.java,process,"public edu.stanford.nlp.parser.nndep.Classifier.Cost process(Pair<Collection<edu.stanford.nlp.parser.nndep.Example>,edu.stanford.nlp.parser.nndep.Classifier.FeedforwardParams>) ","(284, 285)"
