source_filename,function_name,function_signature,loc_suggestion
../projects/CoreNLP/src/edu/stanford/nlp/parser/lexparser/EvaluateTreebank.java,<init>,"public void <init>(edu.stanford.nlp.parser.lexparser.Options, edu.stanford.nlp.parser.lexparser.Lexicon, edu.stanford.nlp.parser.common.ParserGrammar) ","(120, 131)"
../projects/CoreNLP/src/edu/stanford/nlp/parser/lexparser/EvaluateTreebank.java,<init>,"public void <init>(edu.stanford.nlp.parser.lexparser.Options, edu.stanford.nlp.parser.lexparser.Lexicon, edu.stanford.nlp.parser.common.ParserGrammar) ","(121, 130)"
../projects/CoreNLP/src/edu/stanford/nlp/parser/lexparser/EvaluateTreebank.java,<init>,"public void <init>(edu.stanford.nlp.parser.lexparser.Options, edu.stanford.nlp.parser.lexparser.Lexicon, edu.stanford.nlp.parser.common.ParserGrammar) ","(115, 131)"
../projects/CoreNLP/src/edu/stanford/nlp/parser/lexparser/EvaluateTreebank.java,<init>,"public void <init>(edu.stanford.nlp.parser.lexparser.Options, edu.stanford.nlp.parser.lexparser.Lexicon, edu.stanford.nlp.parser.common.ParserGrammar) ","(118, 131)"
../projects/CoreNLP/src/edu/stanford/nlp/parser/lexparser/EvaluateTreebank.java,<init>,"public void <init>(edu.stanford.nlp.parser.lexparser.Options, edu.stanford.nlp.parser.lexparser.Lexicon, edu.stanford.nlp.parser.common.ParserGrammar) ","(122, 125)"
../projects/CoreNLP/src/edu/stanford/nlp/parser/lexparser/EvaluateTreebank.java,getLBScore,public double getLBScore() ,"(230, 233)"
../projects/CoreNLP/src/edu/stanford/nlp/parser/lexparser/EvaluateTreebank.java,getTagScore,public double getTagScore() ,"(240, 243)"
../projects/CoreNLP/src/edu/stanford/nlp/parser/lexparser/EvaluateTreebank.java,nanScores,private static void nanScores(edu.stanford.nlp.trees.Tree) ,"(256, 258)"
../projects/CoreNLP/src/edu/stanford/nlp/parser/lexparser/EvaluateTreebank.java,nanScores,private static void nanScores(edu.stanford.nlp.trees.Tree) ,"(254, 255)"
../projects/CoreNLP/src/edu/stanford/nlp/parser/lexparser/EvaluateTreebank.java,nanScores,private static void nanScores(edu.stanford.nlp.trees.Tree) ,"(255, 258)"
../projects/CoreNLP/src/edu/stanford/nlp/parser/lexparser/EvaluateTreebank.java,getInputSentence,private List<edu.stanford.nlp.ling.CoreLabel> getInputSentence(edu.stanford.nlp.trees.Tree) ,"(275, 279)"
../projects/CoreNLP/src/edu/stanford/nlp/parser/lexparser/EvaluateTreebank.java,getInputSentence,private List<edu.stanford.nlp.ling.CoreLabel> getInputSentence(edu.stanford.nlp.trees.Tree) ,"(276, 278)"
../projects/CoreNLP/src/edu/stanford/nlp/parser/lexparser/EvaluateTreebank.java,getInputSentence,private List<edu.stanford.nlp.ling.CoreLabel> getInputSentence(edu.stanford.nlp.trees.Tree) ,"(275, 280)"
