source_filename,function_name,function_signature,loc_suggestion
../projects/CoreNLP/src/edu/stanford/nlp/ie/NERFeatureFactory.java,init,public sealed void init(edu.stanford.nlp.sequences.SeqClassifierFlags) ,"(380, 382)"
../projects/CoreNLP/src/edu/stanford/nlp/ie/NERFeatureFactory.java,init,public sealed void init(edu.stanford.nlp.sequences.SeqClassifierFlags) ,"(379, 382)"
../projects/CoreNLP/src/edu/stanford/nlp/ie/NERFeatureFactory.java,init,public sealed void init(edu.stanford.nlp.sequences.SeqClassifierFlags) ,"(378, 379)"
../projects/CoreNLP/src/edu/stanford/nlp/ie/NERFeatureFactory.java,getCliqueFeatures,"public sealed Collection<java.lang.String> getCliqueFeatures(PaddedList<IN>, int, edu.stanford.nlp.sequences.Clique) ","(395, 452)"
../projects/CoreNLP/src/edu/stanford/nlp/ie/NERFeatureFactory.java,getCliqueFeatures,"public sealed Collection<java.lang.String> getCliqueFeatures(PaddedList<IN>, int, edu.stanford.nlp.sequences.Clique) ","(395, 449)"
../projects/CoreNLP/src/edu/stanford/nlp/ie/NERFeatureFactory.java,getCliqueFeatures,"public sealed Collection<java.lang.String> getCliqueFeatures(PaddedList<IN>, int, edu.stanford.nlp.sequences.Clique) ","(400, 452)"
../projects/CoreNLP/src/edu/stanford/nlp/ie/NERFeatureFactory.java,getCliqueFeatures,"public sealed Collection<java.lang.String> getCliqueFeatures(PaddedList<IN>, int, edu.stanford.nlp.sequences.Clique) ","(400, 449)"
../projects/CoreNLP/src/edu/stanford/nlp/ie/NERFeatureFactory.java,getCliqueFeatures,"public sealed Collection<java.lang.String> getCliqueFeatures(PaddedList<IN>, int, edu.stanford.nlp.sequences.Clique) ","(401, 452)"
../projects/CoreNLP/src/edu/stanford/nlp/ie/NERFeatureFactory.java,initLexicon,private void initLexicon(edu.stanford.nlp.sequences.SeqClassifierFlags) ,"(490, 495)"
../projects/CoreNLP/src/edu/stanford/nlp/ie/NERFeatureFactory.java,initLexicon,private void initLexicon(edu.stanford.nlp.sequences.SeqClassifierFlags) ,"(493, 495)"
../projects/CoreNLP/src/edu/stanford/nlp/ie/NERFeatureFactory.java,initLexicon,private void initLexicon(edu.stanford.nlp.sequences.SeqClassifierFlags) ,"(481, 483)"
../projects/CoreNLP/src/edu/stanford/nlp/ie/NERFeatureFactory.java,initLexicon,private void initLexicon(edu.stanford.nlp.sequences.SeqClassifierFlags) ,"(490, 492)"
../projects/CoreNLP/src/edu/stanford/nlp/ie/NERFeatureFactory.java,initLexicon,private void initLexicon(edu.stanford.nlp.sequences.SeqClassifierFlags) ,"(490, 496)"
../projects/CoreNLP/src/edu/stanford/nlp/ie/NERFeatureFactory.java,distSimAnnotate,private void distSimAnnotate(PaddedList<IN>) ,"(505, 515)"
../projects/CoreNLP/src/edu/stanford/nlp/ie/NERFeatureFactory.java,distSimAnnotate,private void distSimAnnotate(PaddedList<IN>) ,"(506, 515)"
../projects/CoreNLP/src/edu/stanford/nlp/ie/NERFeatureFactory.java,distSimAnnotate,private void distSimAnnotate(PaddedList<IN>) ,"(506, 511)"
../projects/CoreNLP/src/edu/stanford/nlp/ie/NERFeatureFactory.java,distSimAnnotate,private void distSimAnnotate(PaddedList<IN>) ,"(509, 511)"
../projects/CoreNLP/src/edu/stanford/nlp/ie/NERFeatureFactory.java,distSimAnnotate,private void distSimAnnotate(PaddedList<IN>) ,"(509, 515)"
../projects/CoreNLP/src/edu/stanford/nlp/ie/NERFeatureFactory.java,dehyphenate,private static java.lang.String dehyphenate(java.lang.String) ,"(533, 542)"
