source_filename,function_name,loc_suggestion
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,start,"(367, 370)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,start,"(366, 369)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,start,"(369, 373)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,add,"(413, 418)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,add,"(384, 408)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,add,"(384, 413)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,add,"(384, 405)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,add,"(384, 403)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,toContinue,"(457, 461)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,toContinue,"(449, 455)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,toContinue,"(448, 455)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,toContinue,"(449, 461)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,toContinue,"(448, 461)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,removeFirst,"(597, 601)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,removeFirst,"(598, 601)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,removeFirst,"(597, 600)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,removeFirst,"(594, 598)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,update,"(665, 678)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,update,"(666, 678)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,update,"(728, 730)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,update,"(728, 731)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,update,"(731, 732)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,update,"(730, 732)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,update,"(730, 731)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,applyInitialHessian,"(742, 747)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,update,"(808, 811)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,update,"(808, 811)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,update,"(775, 792)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,update,"(808, 812)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,update,"(808, 812)"
