source_filename,function_name,function_signature,loc_suggestion
../projects/CoreNLP/src/edu/stanford/nlp/trees/ud/CoNLLUDocumentWriter.java,printSemanticGraph,"public java.lang.String printSemanticGraph(edu.stanford.nlp.semgraph.SemanticGraph, edu.stanford.nlp.semgraph.SemanticGraph, boolean) ","(48, 54)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/ud/CoNLLUDocumentWriter.java,printSemanticGraph,"public java.lang.String printSemanticGraph(edu.stanford.nlp.semgraph.SemanticGraph, edu.stanford.nlp.semgraph.SemanticGraph, boolean) ","(49, 53)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/ud/CoNLLUDocumentWriter.java,printSemanticGraph,"public java.lang.String printSemanticGraph(edu.stanford.nlp.semgraph.SemanticGraph, edu.stanford.nlp.semgraph.SemanticGraph, boolean) ","(57, 128)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/ud/CoNLLUDocumentWriter.java,printSemanticGraph,"public java.lang.String printSemanticGraph(edu.stanford.nlp.semgraph.SemanticGraph, edu.stanford.nlp.semgraph.SemanticGraph, boolean) ","(48, 57)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/ud/CoNLLUDocumentWriter.java,printSemanticGraph,"public java.lang.String printSemanticGraph(edu.stanford.nlp.semgraph.SemanticGraph, edu.stanford.nlp.semgraph.SemanticGraph, boolean) ","(58, 128)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/ud/CoNLLUDocumentWriter.java,printPOSAnnotations,public java.lang.String printPOSAnnotations(edu.stanford.nlp.util.CoreMap) ,"(148, 154)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/ud/CoNLLUDocumentWriter.java,printPOSAnnotations,public java.lang.String printPOSAnnotations(edu.stanford.nlp.util.CoreMap) ,"(149, 154)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/ud/CoNLLUDocumentWriter.java,printPOSAnnotations,public java.lang.String printPOSAnnotations(edu.stanford.nlp.util.CoreMap) ,"(150, 154)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/ud/CoNLLUDocumentWriter.java,printPOSAnnotations,public java.lang.String printPOSAnnotations(edu.stanford.nlp.util.CoreMap) ,"(151, 154)"
../projects/CoreNLP/src/edu/stanford/nlp/trees/ud/CoNLLUDocumentWriter.java,printPOSAnnotations,public java.lang.String printPOSAnnotations(edu.stanford.nlp.util.CoreMap) ,"(152, 154)"
