source_filename,function_name,loc_suggestion
projects/CoreNLP/src/edu/stanford/nlp/stats/TwoDimensionalCounter.java,getCounter,"(74, 75)"
projects/CoreNLP/src/edu/stanford/nlp/stats/TwoDimensionalCounter.java,getCounter,"(75, 76)"
projects/CoreNLP/src/edu/stanford/nlp/stats/TwoDimensionalCounter.java,getCounter,"(74, 76)"
projects/CoreNLP/src/edu/stanford/nlp/stats/TwoDimensionalCounter.java,size,"(91, 92)"
projects/CoreNLP/src/edu/stanford/nlp/stats/TwoDimensionalCounter.java,setCount,"(148, 149)"
projects/CoreNLP/src/edu/stanford/nlp/stats/TwoDimensionalCounter.java,setCount,"(150, 151)"
projects/CoreNLP/src/edu/stanford/nlp/stats/TwoDimensionalCounter.java,setCount,"(149, 150)"
projects/CoreNLP/src/edu/stanford/nlp/stats/TwoDimensionalCounter.java,remove,"(156, 157)"
projects/CoreNLP/src/edu/stanford/nlp/stats/TwoDimensionalCounter.java,remove,"(159, 161)"
projects/CoreNLP/src/edu/stanford/nlp/stats/TwoDimensionalCounter.java,remove,"(159, 162)"
projects/CoreNLP/src/edu/stanford/nlp/stats/TwoDimensionalCounter.java,remove,"(158, 161)"
projects/CoreNLP/src/edu/stanford/nlp/stats/TwoDimensionalCounter.java,remove,"(157, 158)"
projects/CoreNLP/src/edu/stanford/nlp/stats/TwoDimensionalCounter.java,setCounter,"(205, 206)"
projects/CoreNLP/src/edu/stanford/nlp/stats/TwoDimensionalCounter.java,setCounter,"(200, 204)"
projects/CoreNLP/src/edu/stanford/nlp/stats/TwoDimensionalCounter.java,setCounter,"(200, 205)"
projects/CoreNLP/src/edu/stanford/nlp/stats/TwoDimensionalCounter.java,setCounter,"(199, 204)"
projects/CoreNLP/src/edu/stanford/nlp/stats/TwoDimensionalCounter.java,setCounter,"(198, 199)"
projects/CoreNLP/src/edu/stanford/nlp/stats/TwoDimensionalCounter.java,reverseIndexOrder,"(221, 225)"
projects/CoreNLP/src/edu/stanford/nlp/stats/TwoDimensionalCounter.java,reverseIndexOrder,"(222, 225)"
projects/CoreNLP/src/edu/stanford/nlp/stats/TwoDimensionalCounter.java,reverseIndexOrder,"(223, 224)"
