source_filename,function_name,loc_suggestion
projects/CoreNLP/src/edu/stanford/nlp/patterns/PhraseScorer.java,getPatTFIDFScore,"(72, 85)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/PhraseScorer.java,getPatTFIDFScore,"(70, 85)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/PhraseScorer.java,getPatTFIDFScore,"(73, 85)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/PhraseScorer.java,getPatTFIDFScore,"(73, 83)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/PhraseScorer.java,getPatTFIDFScore,"(74, 82)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/PhraseScorer.java,getDomainNgramScore,"(115, 123)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/PhraseScorer.java,getDomainNgramScore,"(111, 123)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/PhraseScorer.java,getDomainNgramScore,"(106, 109)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/PhraseScorer.java,getDistSimWtScore,"(148, 151)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/PhraseScorer.java,getDistSimWtScore,"(131, 151)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/PhraseScorer.java,getDistSimWtScore,"(140, 143)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/PhraseScorer.java,getDistSimWtScore,"(132, 151)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/PhraseScorer.java,getDistSimWtScore,"(139, 143)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/PhraseScorer.java,getWordShapeScore,"(161, 168)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/PhraseScorer.java,getWordShapeScore,"(157, 160)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/PhraseScorer.java,getWordShapeScore,"(156, 160)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/PhraseScorer.java,getWordShapeScore,"(161, 167)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/PhraseScorer.java,getWordShapeScore,"(162, 168)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/PhraseScorer.java,getDictOddsScore,"(172, 174)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/PhraseScorer.java,getDictOddsScore,"(175, 179)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/PhraseScorer.java,getDictOddsScore,"(175, 178)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/PhraseScorer.java,getDictOddsScore,"(174, 178)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/PhraseScorer.java,getPhraseWeightFromWords,"(201, 204)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/PhraseScorer.java,getPhraseWeightFromWords,"(193, 204)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/PhraseScorer.java,getPhraseWeightFromWords,"(186, 189)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/PhraseScorer.java,getPhraseWeightFromWords,"(194, 196)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/PhraseScorer.java,getPhraseWeightFromWords,"(192, 204)"
