source_filename,function_name,loc_suggestion
projects/CoreNLP/src/edu/stanford/nlp/pipeline/ParserAnnotator.java,<init>,"(94, 95)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/ParserAnnotator.java,<init>,"(86, 87)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/ParserAnnotator.java,<init>,"(85, 87)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/ParserAnnotator.java,<init>,"(85, 86)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/ParserAnnotator.java,<init>,"(84, 85)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/ParserAnnotator.java,<init>,"(104, 139)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/ParserAnnotator.java,<init>,"(100, 103)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/ParserAnnotator.java,<init>,"(110, 115)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/ParserAnnotator.java,<init>,"(108, 117)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/ParserAnnotator.java,<init>,"(111, 115)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/ParserAnnotator.java,signature,"(161, 165)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/ParserAnnotator.java,signature,"(161, 163)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/ParserAnnotator.java,signature,"(161, 162)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/ParserAnnotator.java,signature,"(159, 165)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/ParserAnnotator.java,signature,"(159, 163)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/ParserAnnotator.java,loadModel,"(180, 185)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/ParserAnnotator.java,loadModel,"(187, 191)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/ParserAnnotator.java,loadModel,"(179, 186)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/ParserAnnotator.java,loadModel,"(187, 189)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/ParserAnnotator.java,loadModel,"(182, 185)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/ParserAnnotator.java,doOneSentence,"(234, 238)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/ParserAnnotator.java,doOneSentence,"(234, 236)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/ParserAnnotator.java,doOneSentence,"(241, 244)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/ParserAnnotator.java,doOneSentence,"(206, 238)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/ParserAnnotator.java,doOneSentence,"(241, 243)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/ParserAnnotator.java,doOneSentence,"(254, 268)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/ParserAnnotator.java,doOneSentence,"(251, 252)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/ParserAnnotator.java,doOneSentence,"(254, 267)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/ParserAnnotator.java,doOneSentence,"(253, 267)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/ParserAnnotator.java,doOneSentence,"(251, 253)"
