source_filename,function_name,loc_suggestion
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,makeDatumFromStrings,"(288, 297)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,makeDatumFromStrings,"(287, 301)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,makeDatumFromStrings,"(289, 297)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,makeDatumFromStrings,"(289, 296)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,makeDatumFromStrings,"(288, 296)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,makeRVFDatumFromStrings,"(307, 317)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,makeRVFDatumFromStrings,"(307, 316)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,makeRVFDatumFromStrings,"(310, 314)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,makeRVFDatumFromStrings,"(308, 317)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,makeRVFDatumFromStrings,"(308, 316)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,readAndReturnTrainingExamples,"(345, 347)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,readAndReturnTrainingExamples,"(348, 355)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,readAndReturnTrainingExamples,"(348, 354)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,readAndReturnTrainingExamples,"(350, 354)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,readAndReturnTrainingExamples,"(350, 353)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,makeSVMLightLineInfos,"(376, 378)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,makeSVMLightLineInfos,"(375, 380)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,makeSVMLightLineInfos,"(375, 379)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,makeSVMLightLineInfos,"(374, 379)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,readDataset,"(436, 438)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,readDataset,"(459, 462)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,readDataset,"(429, 468)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,readDataset,"(430, 468)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,readDataset,"(456, 462)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,splitLineToFields,"(481, 485)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,splitLineToFields,"(481, 484)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,splitLineToFields,"(480, 485)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,splitLineToFields,"(480, 484)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,splitLineToFields,"(482, 483)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,writeResultsSummary,"(529, 530)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,writeResultsSummary,"(537, 538)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,writeResultsSummary,"(498, 500)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,writeResultsSummary,"(497, 500)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,writeResultsSummary,"(496, 500)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,writeAnswer,"(593, 599)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,writeAnswer,"(594, 599)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,writeAnswer,"(569, 598)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,writeAnswer,"(577, 588)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,writeAnswer,"(577, 587)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,updatePerformanceStatistics,"(606, 618)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,updatePerformanceStatistics,"(605, 619)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,updatePerformanceStatistics,"(638, 639)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,updatePerformanceStatistics,"(637, 638)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,updatePerformanceStatistics,"(637, 639)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,finishRanking,"(659, 660)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,finishRanking,"(658, 660)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,finishRanking,"(654, 660)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,finishRanking,"(655, 660)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,finishRanking,"(653, 661)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,testExamples,"(686, 702)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,testExamples,"(687, 701)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,testExamples,"(686, 704)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,testExamples,"(688, 701)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,testExamples,"(692, 700)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,testExample,"(730, 732)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,testExample,"(729, 732)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,testExample,"(721, 785)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,testExample,"(734, 736)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,testExample,"(722, 785)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,formatCsv,"(804, 808)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,formatCsv,"(802, 808)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,formatCsv,"(795, 800)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,formatCsv,"(794, 813)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,formatCsv,"(801, 813)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,makeDatum,"(833, 835)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,makeDatum,"(832, 842)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,makeDatum,"(831, 842)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,makeDatum,"(844, 848)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,makeDatum,"(832, 846)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,makeRVFDatum,"(861, 872)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,makeRVFDatum,"(874, 878)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,makeRVFDatum,"(861, 876)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,makeRVFDatum,"(868, 872)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,makeRVFDatum,"(874, 876)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,addAllInterningAndPrefixingRVF,"(888, 890)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,addAllInterningAndPrefixingRVF,"(885, 890)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,addAllInterningAndPrefixingRVF,"(888, 891)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,addAllInterningAndPrefixingRVF,"(885, 891)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,addAllInterningAndPrefixingRVF,"(885, 887)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,addAllInterningAndPrefixing,"(901, 903)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,addAllInterningAndPrefixing,"(901, 904)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,addAllInterningAndPrefixing,"(898, 903)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,addAllInterningAndPrefixing,"(898, 904)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,addAllInterningAndPrefixing,"(898, 900)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,addFeatureValue,"(915, 933)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,addFeatureValue,"(929, 930)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,addFeatureValue,"(928, 933)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,addFeatureValue,"(916, 920)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,addFeatureValue,"(922, 927)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,addFeature,"(944, 948)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,makeDatum,"(1010, 1012)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,makeDatum,"(991, 995)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,makeDatum,"(1154, 1156)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,makeDatum,"(1153, 1156)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,makeDatum,"(1152, 1157)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,ptbTokenize,"(1193, 1197)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,ptbTokenize,"(1189, 1190)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,ptbTokenize,"(1192, 1197)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,ptbTokenize,"(1189, 1192)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,ptbTokenize,"(1191, 1197)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,makeNGramFeatures,"(1219, 1274)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,makeNGramFeatures,"(1220, 1274)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,makeNGramFeatures,"(1219, 1273)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,makeNGramFeatures,"(1221, 1274)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,makeNGramFeatures,"(1220, 1273)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,newFeaturePrinter,"(1284, 1288)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,newFeaturePrinter,"(1281, 1283)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,printFeatures,"(1304, 1310)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,printFeatures,"(1304, 1309)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,printFeatures,"(1298, 1303)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,printFeatures,"(1299, 1302)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,printFeatures,"(1299, 1301)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,printFeatures,"(1322, 1326)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,printFeatures,"(1322, 1325)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,printFeatures,"(1316, 1321)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,printFeatures,"(1317, 1320)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,printFeatures,"(1317, 1319)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,makeClassifierAdaptL1,"(1357, 1359)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,makeClassifierAdaptL1,"(1356, 1359)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,makeClassifierAdaptL1,"(1370, 1371)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,makeClassifierAdaptL1,"(1369, 1371)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,makeClassifierAdaptL1,"(1369, 1370)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,makeClassifier,"(1444, 1445)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,makeClassifier,"(1446, 1470)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,makeClassifier,"(1443, 1470)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,makeClassifier,"(1464, 1467)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,makeClassifier,"(1454, 1470)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,regexpTokenize,"(1503, 1504)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,regexpTokenize,"(1494, 1499)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,regexpTokenize,"(1494, 1498)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,regexpTokenize,"(1480, 1501)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,regexpTokenize,"(1478, 1502)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,splitTokenize,"(1510, 1519)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,splitTokenize,"(1509, 1521)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,splitTokenize,"(1509, 1520)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,splitTokenize,"(1511, 1519)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,splitTokenize,"(1511, 1515)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,loadWordVectors,"(1543, 1547)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,loadWordVectors,"(1544, 1546)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,loadWordVectors,"(1543, 1546)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,loadWordVectors,"(1544, 1547)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,loadWordVectors,"(1527, 1553)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,setProperties,"(1579, 1598)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,setProperties,"(1878, 1882)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,setProperties,"(1877, 1883)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,setProperties,"(1582, 1594)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,setProperties,"(1581, 1594)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,main,"(1960, 1979)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,main,"(1965, 1967)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,main,"(1965, 1966)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,main,"(1957, 1959)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,main,"(1963, 1979)"
projects/CoreNLP/src/edu/stanford/nlp/classify/ColumnDataClassifier.java,trainClassifier,"(2015, 2021)"
