source_filename,function_name,loc_suggestion
projects/CoreNLP/itest/src/edu/stanford/nlp/international/spanish/SpanishTokenizerITest.java,runSpanish,"(88, 88)"
projects/CoreNLP/itest/src/edu/stanford/nlp/international/spanish/SpanishTokenizerITest.java,runSpanish,"(88, 88)"
projects/CoreNLP/itest/src/edu/stanford/nlp/international/spanish/SpanishTokenizerITest.java,runSpanish,"(88, 88)"
projects/CoreNLP/itest/src/edu/stanford/nlp/international/spanish/SpanishTokenizerITest.java,runSpanish,"(88, 88)"
projects/CoreNLP/itest/src/edu/stanford/nlp/international/spanish/SpanishTokenizerITest.java,runSpanish,"(88, 88)"
projects/CoreNLP/itest/src/edu/stanford/nlp/international/spanish/SpanishTokenizerITest.java,testOffsetsSpacing,"(88, 88)"
projects/CoreNLP/itest/src/edu/stanford/nlp/international/spanish/SpanishTokenizerITest.java,testOffsetsSpacing,"(88, 88)"
projects/CoreNLP/itest/src/edu/stanford/nlp/international/spanish/SpanishTokenizerITest.java,testOffsetsSpacing,"(88, 88)"
projects/CoreNLP/itest/src/edu/stanford/nlp/international/spanish/SpanishTokenizerITest.java,testOffsetsSpacing,"(88, 88)"
projects/CoreNLP/itest/src/edu/stanford/nlp/international/spanish/SpanishTokenizerITest.java,testOffsetsSpacing,"(88, 88)"
projects/CoreNLP/itest/src/edu/stanford/nlp/international/spanish/SpanishTokenizerITest.java,testOffsetsTextOriginalText,"(88, 88)"
projects/CoreNLP/itest/src/edu/stanford/nlp/international/spanish/SpanishTokenizerITest.java,testOffsetsTextOriginalText,"(88, 88)"
projects/CoreNLP/itest/src/edu/stanford/nlp/international/spanish/SpanishTokenizerITest.java,testOffsetsTextOriginalText,"(88, 88)"
projects/CoreNLP/itest/src/edu/stanford/nlp/international/spanish/SpanishTokenizerITest.java,testOffsetsTextOriginalText,"(88, 88)"
projects/CoreNLP/itest/src/edu/stanford/nlp/international/spanish/SpanishTokenizerITest.java,testOffsetsTextOriginalText,"(88, 88)"
