source_filename,function_name,function_signature,loc_suggestion
../projects/CoreNLP/src/edu/stanford/nlp/sequences/IOBUtils.java,entitySubclassify,"public static void entitySubclassify(List<TOK>, Class<? extends Key<java.lang.String>>, java.lang.String, java.lang.String, boolean) ","(59, 89)"
../projects/CoreNLP/src/edu/stanford/nlp/sequences/IOBUtils.java,entitySubclassify,"public static void entitySubclassify(List<TOK>, Class<? extends Key<java.lang.String>>, java.lang.String, java.lang.String, boolean) ","(58, 89)"
../projects/CoreNLP/src/edu/stanford/nlp/sequences/IOBUtils.java,entitySubclassify,"public static void entitySubclassify(List<TOK>, Class<? extends Key<java.lang.String>>, java.lang.String, java.lang.String, boolean) ","(106, 197)"
../projects/CoreNLP/src/edu/stanford/nlp/sequences/IOBUtils.java,entitySubclassify,"public static void entitySubclassify(List<TOK>, Class<? extends Key<java.lang.String>>, java.lang.String, java.lang.String, boolean) ","(103, 197)"
../projects/CoreNLP/src/edu/stanford/nlp/sequences/IOBUtils.java,entitySubclassify,"public static void entitySubclassify(List<TOK>, Class<? extends Key<java.lang.String>>, java.lang.String, java.lang.String, boolean) ","(106, 200)"
../projects/CoreNLP/src/edu/stanford/nlp/sequences/IOBUtils.java,countEntityResults,"public static boolean countEntityResults(List<? extends edu.stanford.nlp.util.CoreMap>, Counter<java.lang.String>, Counter<java.lang.String>, Counter<java.lang.String>, java.lang.String) ","(240, 241)"
../projects/CoreNLP/src/edu/stanford/nlp/sequences/IOBUtils.java,countEntityResults,"public static boolean countEntityResults(List<? extends edu.stanford.nlp.util.CoreMap>, Counter<java.lang.String>, Counter<java.lang.String>, Counter<java.lang.String>, java.lang.String) ","(240, 242)"
../projects/CoreNLP/src/edu/stanford/nlp/sequences/IOBUtils.java,countEntityResults,"public static boolean countEntityResults(List<? extends edu.stanford.nlp.util.CoreMap>, Counter<java.lang.String>, Counter<java.lang.String>, Counter<java.lang.String>, java.lang.String) ","(240, 243)"
../projects/CoreNLP/src/edu/stanford/nlp/sequences/IOBUtils.java,countEntityResults,"public static boolean countEntityResults(List<? extends edu.stanford.nlp.util.CoreMap>, Counter<java.lang.String>, Counter<java.lang.String>, Counter<java.lang.String>, java.lang.String) ","(240, 244)"
../projects/CoreNLP/src/edu/stanford/nlp/sequences/IOBUtils.java,countEntityResults,"public static boolean countEntityResults(List<? extends edu.stanford.nlp.util.CoreMap>, Counter<java.lang.String>, Counter<java.lang.String>, Counter<java.lang.String>, java.lang.String) ","(280, 303)"
