source_filename,function_name,function_signature,loc_suggestion
../projects/CoreNLP/src/edu/stanford/nlp/international/spanish/pipeline/MultiWordPreprocessor.java,getTag,public static java.lang.String getTag(java.lang.String) ,"(96, 99)"
../projects/CoreNLP/src/edu/stanford/nlp/international/spanish/pipeline/MultiWordPreprocessor.java,getTag,public static java.lang.String getTag(java.lang.String) ,"(93, 99)"
../projects/CoreNLP/src/edu/stanford/nlp/international/spanish/pipeline/MultiWordPreprocessor.java,getTag,public static java.lang.String getTag(java.lang.String) ,"(81, 99)"
../projects/CoreNLP/src/edu/stanford/nlp/international/spanish/pipeline/MultiWordPreprocessor.java,updateTagger,"public static void updateTagger(TwoDimensionalCounter<java.lang.String,java.lang.String>, edu.stanford.nlp.trees.Tree) ","(107, 110)"
../projects/CoreNLP/src/edu/stanford/nlp/international/spanish/pipeline/MultiWordPreprocessor.java,updateTagger,"public static void updateTagger(TwoDimensionalCounter<java.lang.String,java.lang.String>, edu.stanford.nlp.trees.Tree) ","(106, 111)"
../projects/CoreNLP/src/edu/stanford/nlp/international/spanish/pipeline/MultiWordPreprocessor.java,traverseAndFix,"public static void traverseAndFix(edu.stanford.nlp.trees.Tree, TwoDimensionalCounter<java.lang.String,java.lang.String>, TwoDimensionalCounter<java.lang.String,java.lang.String>, boolean) ","(122, 125)"
../projects/CoreNLP/src/edu/stanford/nlp/international/spanish/pipeline/MultiWordPreprocessor.java,traverseAndFix,"public static void traverseAndFix(edu.stanford.nlp.trees.Tree, TwoDimensionalCounter<java.lang.String,java.lang.String>, TwoDimensionalCounter<java.lang.String,java.lang.String>, boolean) ","(123, 125)"
../projects/CoreNLP/src/edu/stanford/nlp/international/spanish/pipeline/MultiWordPreprocessor.java,traverseAndFix,"public static void traverseAndFix(edu.stanford.nlp.trees.Tree, TwoDimensionalCounter<java.lang.String,java.lang.String>, TwoDimensionalCounter<java.lang.String,java.lang.String>, boolean) ","(122, 124)"
../projects/CoreNLP/src/edu/stanford/nlp/international/spanish/pipeline/MultiWordPreprocessor.java,traverseAndFix,"public static void traverseAndFix(edu.stanford.nlp.trees.Tree, TwoDimensionalCounter<java.lang.String,java.lang.String>, TwoDimensionalCounter<java.lang.String,java.lang.String>, boolean) ","(121, 125)"
../projects/CoreNLP/src/edu/stanford/nlp/international/spanish/pipeline/MultiWordPreprocessor.java,traverseAndFix,"public static void traverseAndFix(edu.stanford.nlp.trees.Tree, TwoDimensionalCounter<java.lang.String,java.lang.String>, TwoDimensionalCounter<java.lang.String,java.lang.String>, boolean) ","(121, 124)"
../projects/CoreNLP/src/edu/stanford/nlp/international/spanish/pipeline/MultiWordPreprocessor.java,inferPhrasalCategory,"private static java.lang.String inferPhrasalCategory(edu.stanford.nlp.trees.Tree, TwoDimensionalCounter<java.lang.String,java.lang.String>, boolean) ","(164, 176)"
../projects/CoreNLP/src/edu/stanford/nlp/international/spanish/pipeline/MultiWordPreprocessor.java,inferPhrasalCategory,"private static java.lang.String inferPhrasalCategory(edu.stanford.nlp.trees.Tree, TwoDimensionalCounter<java.lang.String,java.lang.String>, boolean) ","(161, 176)"
../projects/CoreNLP/src/edu/stanford/nlp/international/spanish/pipeline/MultiWordPreprocessor.java,inferPhrasalCategory,"private static java.lang.String inferPhrasalCategory(edu.stanford.nlp.trees.Tree, TwoDimensionalCounter<java.lang.String,java.lang.String>, boolean) ","(185, 192)"
../projects/CoreNLP/src/edu/stanford/nlp/international/spanish/pipeline/MultiWordPreprocessor.java,inferPhrasalCategory,"private static java.lang.String inferPhrasalCategory(edu.stanford.nlp.trees.Tree, TwoDimensionalCounter<java.lang.String,java.lang.String>, boolean) ","(186, 192)"
../projects/CoreNLP/src/edu/stanford/nlp/international/spanish/pipeline/MultiWordPreprocessor.java,inferPhrasalCategory,"private static java.lang.String inferPhrasalCategory(edu.stanford.nlp.trees.Tree, TwoDimensionalCounter<java.lang.String,java.lang.String>, boolean) ","(181, 192)"
../projects/CoreNLP/src/edu/stanford/nlp/international/spanish/pipeline/MultiWordPreprocessor.java,resolveDummyTags,"private static void resolveDummyTags(java.io.File, TwoDimensionalCounter<java.lang.String,java.lang.String>, TwoDimensionalCounter<java.lang.String,java.lang.String>, boolean) ","(201, 215)"
../projects/CoreNLP/src/edu/stanford/nlp/international/spanish/pipeline/MultiWordPreprocessor.java,resolveDummyTags,"private static void resolveDummyTags(java.io.File, TwoDimensionalCounter<java.lang.String,java.lang.String>, TwoDimensionalCounter<java.lang.String,java.lang.String>, boolean) ","(202, 215)"
../projects/CoreNLP/src/edu/stanford/nlp/international/spanish/pipeline/MultiWordPreprocessor.java,resolveDummyTags,"private static void resolveDummyTags(java.io.File, TwoDimensionalCounter<java.lang.String,java.lang.String>, TwoDimensionalCounter<java.lang.String,java.lang.String>, boolean) ","(201, 203)"
../projects/CoreNLP/src/edu/stanford/nlp/international/spanish/pipeline/MultiWordPreprocessor.java,resolveDummyTags,"private static void resolveDummyTags(java.io.File, TwoDimensionalCounter<java.lang.String,java.lang.String>, TwoDimensionalCounter<java.lang.String,java.lang.String>, boolean) ","(202, 203)"
../projects/CoreNLP/src/edu/stanford/nlp/international/spanish/pipeline/MultiWordPreprocessor.java,resolveDummyTags,"private static void resolveDummyTags(java.io.File, TwoDimensionalCounter<java.lang.String,java.lang.String>, TwoDimensionalCounter<java.lang.String,java.lang.String>, boolean) ","(201, 213)"
../projects/CoreNLP/src/edu/stanford/nlp/international/spanish/pipeline/MultiWordPreprocessor.java,countMWEStatistics,"public static void countMWEStatistics(edu.stanford.nlp.trees.Tree, TwoDimensionalCounter<java.lang.String,java.lang.String>, TwoDimensionalCounter<java.lang.String,java.lang.String>, TwoDimensionalCounter<java.lang.String,java.lang.String>, TwoDimensionalCounter<java.lang.String,java.lang.String>, TwoDimensionalCounter<java.lang.String,java.lang.String>) ","(248, 251)"
../projects/CoreNLP/src/edu/stanford/nlp/international/spanish/pipeline/MultiWordPreprocessor.java,countMWEStatistics,"public static void countMWEStatistics(edu.stanford.nlp.trees.Tree, TwoDimensionalCounter<java.lang.String,java.lang.String>, TwoDimensionalCounter<java.lang.String,java.lang.String>, TwoDimensionalCounter<java.lang.String,java.lang.String>, TwoDimensionalCounter<java.lang.String,java.lang.String>, TwoDimensionalCounter<java.lang.String,java.lang.String>) ","(235, 238)"
../projects/CoreNLP/src/edu/stanford/nlp/international/spanish/pipeline/MultiWordPreprocessor.java,countMWEStatistics,"public static void countMWEStatistics(edu.stanford.nlp.trees.Tree, TwoDimensionalCounter<java.lang.String,java.lang.String>, TwoDimensionalCounter<java.lang.String,java.lang.String>, TwoDimensionalCounter<java.lang.String,java.lang.String>, TwoDimensionalCounter<java.lang.String,java.lang.String>, TwoDimensionalCounter<java.lang.String,java.lang.String>) ","(239, 252)"
