source_filename,function_name,loc_suggestion
projects/CoreNLP/src/edu/stanford/nlp/ling/CoreLabel.java,<init>,"(113, 116)"
projects/CoreNLP/src/edu/stanford/nlp/ling/CoreLabel.java,<init>,"(102, 105)"
projects/CoreNLP/src/edu/stanford/nlp/ling/CoreLabel.java,<init>,"(108, 111)"
projects/CoreNLP/src/edu/stanford/nlp/ling/CoreLabel.java,<init>,"(101, 105)"
projects/CoreNLP/src/edu/stanford/nlp/ling/CoreLabel.java,<init>,"(106, 117)"
projects/CoreNLP/src/edu/stanford/nlp/ling/CoreLabel.java,initFromStrings,"(157, 209)"
projects/CoreNLP/src/edu/stanford/nlp/ling/CoreLabel.java,initFromStrings,"(158, 209)"
projects/CoreNLP/src/edu/stanford/nlp/ling/CoreLabel.java,initFromStrings,"(191, 201)"
projects/CoreNLP/src/edu/stanford/nlp/ling/CoreLabel.java,initFromStrings,"(190, 201)"
projects/CoreNLP/src/edu/stanford/nlp/ling/CoreLabel.java,initFromStrings,"(189, 208)"
projects/CoreNLP/src/edu/stanford/nlp/ling/CoreLabel.java,newLabel,"(245, 252)"
projects/CoreNLP/src/edu/stanford/nlp/ling/CoreLabel.java,newLabel,"(245, 250)"
projects/CoreNLP/src/edu/stanford/nlp/ling/CoreLabel.java,newLabel,"(241, 248)"
projects/CoreNLP/src/edu/stanford/nlp/ling/CoreLabel.java,newLabel,"(239, 246)"
projects/CoreNLP/src/edu/stanford/nlp/ling/CoreLabel.java,newLabel,"(237, 244)"
projects/CoreNLP/src/edu/stanford/nlp/ling/CoreLabel.java,toString,"(647, 650)"
projects/CoreNLP/src/edu/stanford/nlp/ling/CoreLabel.java,toString,"(645, 650)"
projects/CoreNLP/src/edu/stanford/nlp/ling/CoreLabel.java,toString,"(643, 657)"
projects/CoreNLP/src/edu/stanford/nlp/ling/CoreLabel.java,toString,"(602, 605)"
projects/CoreNLP/src/edu/stanford/nlp/ling/CoreLabel.java,toString,"(644, 654)"
