source_filename,function_name,function_signature,loc_suggestion
../projects/CoreNLP/src/edu/stanford/nlp/hcoref/md/CorefMentionFinder.java,extractPremarkedEntityMentions,"protected static void extractPremarkedEntityMentions(edu.stanford.nlp.util.CoreMap, List<edu.stanford.nlp.hcoref.data.Mention>, Set<edu.stanford.nlp.util.IntPair>, Set<edu.stanford.nlp.util.IntPair>) ","(83, 85)"
../projects/CoreNLP/src/edu/stanford/nlp/hcoref/md/CorefMentionFinder.java,extractPremarkedEntityMentions,"protected static void extractPremarkedEntityMentions(edu.stanford.nlp.util.CoreMap, List<edu.stanford.nlp.hcoref.data.Mention>, Set<edu.stanford.nlp.util.IntPair>, Set<edu.stanford.nlp.util.IntPair>) ","(83, 84)"
../projects/CoreNLP/src/edu/stanford/nlp/hcoref/md/CorefMentionFinder.java,extractPremarkedEntityMentions,"protected static void extractPremarkedEntityMentions(edu.stanford.nlp.util.CoreMap, List<edu.stanford.nlp.hcoref.data.Mention>, Set<edu.stanford.nlp.util.IntPair>, Set<edu.stanford.nlp.util.IntPair>) ","(82, 87)"
../projects/CoreNLP/src/edu/stanford/nlp/hcoref/md/CorefMentionFinder.java,extractPremarkedEntityMentions,"protected static void extractPremarkedEntityMentions(edu.stanford.nlp.util.CoreMap, List<edu.stanford.nlp.hcoref.data.Mention>, Set<edu.stanford.nlp.util.IntPair>, Set<edu.stanford.nlp.util.IntPair>) ","(82, 86)"
../projects/CoreNLP/src/edu/stanford/nlp/hcoref/md/CorefMentionFinder.java,extractPremarkedEntityMentions,"protected static void extractPremarkedEntityMentions(edu.stanford.nlp.util.CoreMap, List<edu.stanford.nlp.hcoref.data.Mention>, Set<edu.stanford.nlp.util.IntPair>, Set<edu.stanford.nlp.util.IntPair>) ","(82, 85)"
../projects/CoreNLP/src/edu/stanford/nlp/hcoref/md/CorefMentionFinder.java,extractEnumerations,"protected static void extractEnumerations(edu.stanford.nlp.util.CoreMap, List<edu.stanford.nlp.hcoref.data.Mention>, Set<edu.stanford.nlp.util.IntPair>, Set<edu.stanford.nlp.util.IntPair>) ","(108, 125)"
../projects/CoreNLP/src/edu/stanford/nlp/hcoref/md/CorefMentionFinder.java,extractEnumerations,"protected static void extractEnumerations(edu.stanford.nlp.util.CoreMap, List<edu.stanford.nlp.hcoref.data.Mention>, Set<edu.stanford.nlp.util.IntPair>, Set<edu.stanford.nlp.util.IntPair>) ","(110, 125)"
../projects/CoreNLP/src/edu/stanford/nlp/hcoref/md/CorefMentionFinder.java,extractEnumerations,"protected static void extractEnumerations(edu.stanford.nlp.util.CoreMap, List<edu.stanford.nlp.hcoref.data.Mention>, Set<edu.stanford.nlp.util.IntPair>, Set<edu.stanford.nlp.util.IntPair>) ","(109, 125)"
../projects/CoreNLP/src/edu/stanford/nlp/hcoref/md/CorefMentionFinder.java,extractEnumerations,"protected static void extractEnumerations(edu.stanford.nlp.util.CoreMap, List<edu.stanford.nlp.hcoref.data.Mention>, Set<edu.stanford.nlp.util.IntPair>, Set<edu.stanford.nlp.util.IntPair>) ","(129, 132)"
../projects/CoreNLP/src/edu/stanford/nlp/hcoref/md/CorefMentionFinder.java,extractEnumerations,"protected static void extractEnumerations(edu.stanford.nlp.util.CoreMap, List<edu.stanford.nlp.hcoref.data.Mention>, Set<edu.stanford.nlp.util.IntPair>, Set<edu.stanford.nlp.util.IntPair>) ","(113, 124)"
../projects/CoreNLP/src/edu/stanford/nlp/hcoref/md/CorefMentionFinder.java,inStopList,public static boolean inStopList(edu.stanford.nlp.hcoref.data.Mention) ,"(153, 156)"
../projects/CoreNLP/src/edu/stanford/nlp/hcoref/md/CorefMentionFinder.java,inStopList,public static boolean inStopList(edu.stanford.nlp.hcoref.data.Mention) ,"(151, 156)"
../projects/CoreNLP/src/edu/stanford/nlp/hcoref/md/CorefMentionFinder.java,inStopList,public static boolean inStopList(edu.stanford.nlp.hcoref.data.Mention) ,"(149, 156)"
../projects/CoreNLP/src/edu/stanford/nlp/hcoref/md/CorefMentionFinder.java,removeSpuriousMentions,"protected void removeSpuriousMentions(edu.stanford.nlp.pipeline.Annotation, List<List<edu.stanford.nlp.hcoref.data.Mention>>, edu.stanford.nlp.hcoref.data.Dictionaries, boolean, java.util.Locale) ","(161, 161)"
../projects/CoreNLP/src/edu/stanford/nlp/hcoref/md/CorefMentionFinder.java,removeSpuriousMentionsZh,"protected static void removeSpuriousMentionsZh(edu.stanford.nlp.pipeline.Annotation, List<List<edu.stanford.nlp.hcoref.data.Mention>>, edu.stanford.nlp.hcoref.data.Dictionaries, boolean) ","(169, 280)"
../projects/CoreNLP/src/edu/stanford/nlp/hcoref/md/CorefMentionFinder.java,removeSpuriousMentionsZh,"protected static void removeSpuriousMentionsZh(edu.stanford.nlp.pipeline.Annotation, List<List<edu.stanford.nlp.hcoref.data.Mention>>, edu.stanford.nlp.hcoref.data.Dictionaries, boolean) ","(183, 260)"
../projects/CoreNLP/src/edu/stanford/nlp/hcoref/md/CorefMentionFinder.java,removeSpuriousMentionsZh,"protected static void removeSpuriousMentionsZh(edu.stanford.nlp.pipeline.Annotation, List<List<edu.stanford.nlp.hcoref.data.Mention>>, edu.stanford.nlp.hcoref.data.Dictionaries, boolean) ","(179, 260)"
../projects/CoreNLP/src/edu/stanford/nlp/hcoref/md/CorefMentionFinder.java,removeSpuriousMentionsZh,"protected static void removeSpuriousMentionsZh(edu.stanford.nlp.pipeline.Annotation, List<List<edu.stanford.nlp.hcoref.data.Mention>>, edu.stanford.nlp.hcoref.data.Dictionaries, boolean) ","(175, 260)"
../projects/CoreNLP/src/edu/stanford/nlp/hcoref/md/CorefMentionFinder.java,removeSpuriousMentionsZh,"protected static void removeSpuriousMentionsZh(edu.stanford.nlp.pipeline.Annotation, List<List<edu.stanford.nlp.hcoref.data.Mention>>, edu.stanford.nlp.hcoref.data.Dictionaries, boolean) ","(174, 262)"
../projects/CoreNLP/src/edu/stanford/nlp/hcoref/md/CorefMentionFinder.java,extractNamedEntityModifiers,"protected static void extractNamedEntityModifiers(List<edu.stanford.nlp.util.CoreMap>, List<Set<edu.stanford.nlp.util.IntPair>>, List<List<edu.stanford.nlp.hcoref.data.Mention>>, Set<java.lang.String>) ","(307, 314)"
../projects/CoreNLP/src/edu/stanford/nlp/hcoref/md/CorefMentionFinder.java,extractNamedEntityModifiers,"protected static void extractNamedEntityModifiers(List<edu.stanford.nlp.util.CoreMap>, List<Set<edu.stanford.nlp.util.IntPair>>, List<List<edu.stanford.nlp.hcoref.data.Mention>>, Set<java.lang.String>) ","(320, 327)"
../projects/CoreNLP/src/edu/stanford/nlp/hcoref/md/CorefMentionFinder.java,extractNamedEntityModifiers,"protected static void extractNamedEntityModifiers(List<edu.stanford.nlp.util.CoreMap>, List<Set<edu.stanford.nlp.util.IntPair>>, List<List<edu.stanford.nlp.hcoref.data.Mention>>, Set<java.lang.String>) ","(308, 314)"
