source_filename,function_name,loc_suggestion
projects/CoreNLP/src/edu/stanford/nlp/trees/international/spanish/SpanishTreeNormalizer.java,<init>,"(110, 111)"
projects/CoreNLP/src/edu/stanford/nlp/trees/international/spanish/SpanishTreeNormalizer.java,<init>,"(109, 110)"
projects/CoreNLP/src/edu/stanford/nlp/trees/international/spanish/SpanishTreeNormalizer.java,<init>,"(105, 109)"
projects/CoreNLP/src/edu/stanford/nlp/trees/international/spanish/SpanishTreeNormalizer.java,<init>,"(105, 110)"
projects/CoreNLP/src/edu/stanford/nlp/trees/international/spanish/SpanishTreeNormalizer.java,<init>,"(109, 111)"
projects/CoreNLP/src/edu/stanford/nlp/trees/international/spanish/SpanishTreeNormalizer.java,normalizeWholeTree,"(121, 126)"
projects/CoreNLP/src/edu/stanford/nlp/trees/international/spanish/SpanishTreeNormalizer.java,normalizeWholeTree,"(117, 126)"
projects/CoreNLP/src/edu/stanford/nlp/trees/international/spanish/SpanishTreeNormalizer.java,normalizeWholeTree,"(132, 137)"
projects/CoreNLP/src/edu/stanford/nlp/trees/international/spanish/SpanishTreeNormalizer.java,normalizeWholeTree,"(121, 122)"
projects/CoreNLP/src/edu/stanford/nlp/trees/international/spanish/SpanishTreeNormalizer.java,normalizeWholeTree,"(117, 122)"
projects/CoreNLP/src/edu/stanford/nlp/trees/international/spanish/SpanishTreeNormalizer.java,simplifyPOSTag,"(192, 193)"
projects/CoreNLP/src/edu/stanford/nlp/trees/international/spanish/SpanishTreeNormalizer.java,simplifyPOSTag,"(166, 211)"
projects/CoreNLP/src/edu/stanford/nlp/trees/international/spanish/SpanishTreeNormalizer.java,expandCliticPronouns,"(260, 261)"
projects/CoreNLP/src/edu/stanford/nlp/trees/international/spanish/SpanishTreeNormalizer.java,expandCliticPronouns,"(242, 271)"
projects/CoreNLP/src/edu/stanford/nlp/trees/international/spanish/SpanishTreeNormalizer.java,expandCliticPronouns,"(242, 269)"
projects/CoreNLP/src/edu/stanford/nlp/trees/international/spanish/SpanishTreeNormalizer.java,expandCliticPronouns,"(243, 251)"
projects/CoreNLP/src/edu/stanford/nlp/trees/international/spanish/SpanishTreeNormalizer.java,expandCliticPronouns,"(243, 248)"
projects/CoreNLP/src/edu/stanford/nlp/trees/international/spanish/SpanishTreeNormalizer.java,normalizeForMultiWord,"(370, 371)"
projects/CoreNLP/src/edu/stanford/nlp/trees/international/spanish/SpanishTreeNormalizer.java,normalizeForMultiWord,"(369, 371)"
projects/CoreNLP/src/edu/stanford/nlp/trees/international/spanish/SpanishTreeNormalizer.java,normalizeForMultiWord,"(366, 378)"
projects/CoreNLP/src/edu/stanford/nlp/trees/international/spanish/SpanishTreeNormalizer.java,normalizeForMultiWord,"(365, 378)"
projects/CoreNLP/src/edu/stanford/nlp/trees/international/spanish/SpanishTreeNormalizer.java,normalizeForMultiWord,"(397, 398)"
projects/CoreNLP/src/edu/stanford/nlp/trees/international/spanish/SpanishTreeNormalizer.java,getMultiWords,"(453, 458)"
projects/CoreNLP/src/edu/stanford/nlp/trees/international/spanish/SpanishTreeNormalizer.java,getMultiWords,"(465, 501)"
projects/CoreNLP/src/edu/stanford/nlp/trees/international/spanish/SpanishTreeNormalizer.java,getMultiWords,"(463, 501)"
projects/CoreNLP/src/edu/stanford/nlp/trees/international/spanish/SpanishTreeNormalizer.java,getMultiWords,"(467, 501)"
projects/CoreNLP/src/edu/stanford/nlp/trees/international/spanish/SpanishTreeNormalizer.java,getMultiWords,"(465, 499)"
projects/CoreNLP/src/edu/stanford/nlp/trees/international/spanish/SpanishTreeNormalizer.java,compilePatterns,"(617, 621)"
projects/CoreNLP/src/edu/stanford/nlp/trees/international/spanish/SpanishTreeNormalizer.java,compilePatterns,"(617, 619)"
projects/CoreNLP/src/edu/stanford/nlp/trees/international/spanish/SpanishTreeNormalizer.java,compilePatterns,"(616, 619)"
