source_filename,function_name,loc_suggestion
projects/CoreNLP/src/edu/stanford/nlp/patterns/GetPatternsFromDataMultiClass.java,<init>,"(182, 187)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/GetPatternsFromDataMultiClass.java,<init>,"(177, 179)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/GetPatternsFromDataMultiClass.java,<init>,"(179, 189)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/GetPatternsFromDataMultiClass.java,<init>,"(180, 189)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/GetPatternsFromDataMultiClass.java,<init>,"(184, 189)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/GetPatternsFromDataMultiClass.java,<init>,"(208, 213)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/GetPatternsFromDataMultiClass.java,<init>,"(204, 207)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/GetPatternsFromDataMultiClass.java,<init>,"(207, 215)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/GetPatternsFromDataMultiClass.java,<init>,"(210, 215)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/GetPatternsFromDataMultiClass.java,<init>,"(208, 215)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/GetPatternsFromDataMultiClass.java,<init>,"(224, 229)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/GetPatternsFromDataMultiClass.java,<init>,"(223, 229)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/GetPatternsFromDataMultiClass.java,<init>,"(224, 229)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/GetPatternsFromDataMultiClass.java,<init>,"(225, 229)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/GetPatternsFromDataMultiClass.java,<init>,"(225, 229)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/GetPatternsFromDataMultiClass.java,setUpConstructor,"(308, 312)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/GetPatternsFromDataMultiClass.java,setUpConstructor,"(323, 345)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/GetPatternsFromDataMultiClass.java,setUpConstructor,"(318, 345)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/GetPatternsFromDataMultiClass.java,setUpConstructor,"(327, 345)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/GetPatternsFromDataMultiClass.java,setUpConstructor,"(471, 507)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/GetPatternsFromDataMultiClass.java,removeOverLappingLabels,"(532, 544)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/GetPatternsFromDataMultiClass.java,removeOverLappingLabels,"(532, 545)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/GetPatternsFromDataMultiClass.java,removeOverLappingLabels,"(523, 532)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/GetPatternsFromDataMultiClass.java,removeOverLappingLabels,"(526, 532)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/GetPatternsFromDataMultiClass.java,removeOverLappingLabels,"(526, 545)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/GetPatternsFromDataMultiClass.java,runPOSNERParseOnTokens,"(569, 601)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/GetPatternsFromDataMultiClass.java,runPOSNERParseOnTokens,"(569, 600)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/GetPatternsFromDataMultiClass.java,runPOSNERParseOnTokens,"(568, 601)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/GetPatternsFromDataMultiClass.java,runPOSNERParseOnTokens,"(568, 600)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/GetPatternsFromDataMultiClass.java,runPOSNERParseOnTokens,"(582, 601)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/GetPatternsFromDataMultiClass.java,runPOSNEROnTokens,"(635, 641)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/GetPatternsFromDataMultiClass.java,runPOSNEROnTokens,"(633, 641)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/GetPatternsFromDataMultiClass.java,runPOSNEROnTokens,"(641, 650)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/GetPatternsFromDataMultiClass.java,runPOSNEROnTokens,"(614, 620)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/GetPatternsFromDataMultiClass.java,runPOSNEROnTokens,"(613, 620)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/GetPatternsFromDataMultiClass.java,tokenize,"(689, 701)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/GetPatternsFromDataMultiClass.java,tokenize,"(688, 701)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/GetPatternsFromDataMultiClass.java,tokenize,"(690, 701)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/GetPatternsFromDataMultiClass.java,tokenize,"(729, 736)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/GetPatternsFromDataMultiClass.java,tokenize,"(729, 736)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/GetPatternsFromDataMultiClass.java,inferParentParseTag,"(816, 820)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/GetPatternsFromDataMultiClass.java,getSubListIndex,"(862, 871)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/GetPatternsFromDataMultiClass.java,getSubListIndex,"(861, 875)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/GetPatternsFromDataMultiClass.java,getSubListIndex,"(865, 870)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/GetPatternsFromDataMultiClass.java,getSubListIndex,"(863, 871)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/GetPatternsFromDataMultiClass.java,getSubListIndex,"(848, 851)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/GetPatternsFromDataMultiClass.java,getThreadBatches,"(943, 954)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/GetPatternsFromDataMultiClass.java,getThreadBatches,"(943, 954)"
projects/CoreNLP/src/edu/stanford/nlp/patterns/GetPatternsFromDataMultiClass.java,getThreadBatches,"(947, 954)"
