source_filename,function_name,function_signature,loc_suggestion
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/EntityMentionsAnnotator.java,<init>,"public void <init>(java.lang.String, java.util.Properties) ","(75, 89)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/EntityMentionsAnnotator.java,<init>,"public void <init>(java.lang.String, java.util.Properties) ","(93, 96)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/EntityMentionsAnnotator.java,<init>,"public void <init>(java.lang.String, java.util.Properties) ","(74, 92)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/EntityMentionsAnnotator.java,<init>,"public void <init>(java.lang.String, java.util.Properties) ","(94, 96)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/EntityMentionsAnnotator.java,<init>,"public void <init>(java.lang.String, java.util.Properties) ","(93, 94)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/EntityMentionsAnnotator.java,tokensForCharacters,"private static List<edu.stanford.nlp.ling.CoreLabel> tokensForCharacters(List<edu.stanford.nlp.ling.CoreLabel>, int, int) ","(100, 101)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/EntityMentionsAnnotator.java,tokensForCharacters,"private static List<edu.stanford.nlp.ling.CoreLabel> tokensForCharacters(List<edu.stanford.nlp.ling.CoreLabel>, int, int) ","(102, 108)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/EntityMentionsAnnotator.java,tokensForCharacters,"private static List<edu.stanford.nlp.ling.CoreLabel> tokensForCharacters(List<edu.stanford.nlp.ling.CoreLabel>, int, int) ","(102, 107)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/EntityMentionsAnnotator.java,tokensForCharacters,"private static List<edu.stanford.nlp.ling.CoreLabel> tokensForCharacters(List<edu.stanford.nlp.ling.CoreLabel>, int, int) ","(103, 106)"
../projects/CoreNLP/src/edu/stanford/nlp/pipeline/EntityMentionsAnnotator.java,tokensForCharacters,"private static List<edu.stanford.nlp.ling.CoreLabel> tokensForCharacters(List<edu.stanford.nlp.ling.CoreLabel>, int, int) ","(101, 108)"
