source_filename,function_name,function_signature,loc_suggestion
../projects/CoreNLP/test/src/edu/stanford/nlp/sequences/IOBUtilsTest.java,testIOB1IOB2,public void testIOB1IOB2() ,"(51, 52)"
../projects/CoreNLP/test/src/edu/stanford/nlp/sequences/IOBUtilsTest.java,testIOB1IOB2,public void testIOB1IOB2() ,"(50, 51)"
../projects/CoreNLP/test/src/edu/stanford/nlp/sequences/IOBUtilsTest.java,testIOB1IOB1,public void testIOB1IOB1() ,"(57, 58)"
../projects/CoreNLP/test/src/edu/stanford/nlp/sequences/IOBUtilsTest.java,testIOB1IOB1,public void testIOB1IOB1() ,"(56, 57)"
../projects/CoreNLP/test/src/edu/stanford/nlp/sequences/IOBUtilsTest.java,testIOB2IOB1,public void testIOB2IOB1() ,"(63, 64)"
../projects/CoreNLP/test/src/edu/stanford/nlp/sequences/IOBUtilsTest.java,testIOB2IOB1,public void testIOB2IOB1() ,"(62, 63)"
../projects/CoreNLP/test/src/edu/stanford/nlp/sequences/IOBUtilsTest.java,testIOB2IOBES,public void testIOB2IOBES() ,"(69, 70)"
../projects/CoreNLP/test/src/edu/stanford/nlp/sequences/IOBUtilsTest.java,testIOB2IOBES,public void testIOB2IOBES() ,"(68, 69)"
../projects/CoreNLP/test/src/edu/stanford/nlp/sequences/IOBUtilsTest.java,testIOBESIOB1,public void testIOBESIOB1() ,"(75, 76)"
../projects/CoreNLP/test/src/edu/stanford/nlp/sequences/IOBUtilsTest.java,testIOBESIOB1,public void testIOBESIOB1() ,"(74, 75)"
../projects/CoreNLP/test/src/edu/stanford/nlp/sequences/IOBUtilsTest.java,testIOB1IO,public void testIOB1IO() ,"(81, 82)"
../projects/CoreNLP/test/src/edu/stanford/nlp/sequences/IOBUtilsTest.java,testIOB1IO,public void testIOB1IO() ,"(80, 81)"
../projects/CoreNLP/test/src/edu/stanford/nlp/sequences/IOBUtilsTest.java,testIOB1NoPrefix,public void testIOB1NoPrefix() ,"(87, 88)"
../projects/CoreNLP/test/src/edu/stanford/nlp/sequences/IOBUtilsTest.java,testIOB1NoPrefix,public void testIOB1NoPrefix() ,"(86, 87)"
../projects/CoreNLP/test/src/edu/stanford/nlp/sequences/IOBUtilsTest.java,testNoPrefixIO,public void testNoPrefixIO() ,"(93, 94)"
../projects/CoreNLP/test/src/edu/stanford/nlp/sequences/IOBUtilsTest.java,testNoPrefixIO,public void testNoPrefixIO() ,"(92, 93)"
../projects/CoreNLP/test/src/edu/stanford/nlp/sequences/IOBUtilsTest.java,testBILOUIOBES,public void testBILOUIOBES() ,"(99, 100)"
../projects/CoreNLP/test/src/edu/stanford/nlp/sequences/IOBUtilsTest.java,testBILOUIOBES,public void testBILOUIOBES() ,"(98, 99)"
../projects/CoreNLP/test/src/edu/stanford/nlp/sequences/IOBUtilsTest.java,testIOB2BILOU,public void testIOB2BILOU() ,"(105, 106)"
../projects/CoreNLP/test/src/edu/stanford/nlp/sequences/IOBUtilsTest.java,testIOB2BILOU,public void testIOB2BILOU() ,"(104, 105)"
../projects/CoreNLP/test/src/edu/stanford/nlp/sequences/IOBUtilsTest.java,loadCoreLabelList,"private static List<edu.stanford.nlp.ling.CoreLabel> loadCoreLabelList(java.lang.String[], java.lang.String[]) ","(112, 113)"
../projects/CoreNLP/test/src/edu/stanford/nlp/sequences/IOBUtilsTest.java,loadCoreLabelList,"private static List<edu.stanford.nlp.ling.CoreLabel> loadCoreLabelList(java.lang.String[], java.lang.String[]) ","(117, 118)"
../projects/CoreNLP/test/src/edu/stanford/nlp/sequences/IOBUtilsTest.java,loadCoreLabelList,"private static List<edu.stanford.nlp.ling.CoreLabel> loadCoreLabelList(java.lang.String[], java.lang.String[]) ","(116, 118)"
../projects/CoreNLP/test/src/edu/stanford/nlp/sequences/IOBUtilsTest.java,loadCoreLabelList,"private static List<edu.stanford.nlp.ling.CoreLabel> loadCoreLabelList(java.lang.String[], java.lang.String[]) ","(114, 120)"
../projects/CoreNLP/test/src/edu/stanford/nlp/sequences/IOBUtilsTest.java,loadCoreLabelList,"private static List<edu.stanford.nlp.ling.CoreLabel> loadCoreLabelList(java.lang.String[], java.lang.String[]) ","(114, 119)"
../projects/CoreNLP/test/src/edu/stanford/nlp/sequences/IOBUtilsTest.java,runIOBResultsTest,"private static void runIOBResultsTest(java.lang.String[], java.lang.String[], double, double, double) ","(144, 149)"
../projects/CoreNLP/test/src/edu/stanford/nlp/sequences/IOBUtilsTest.java,runIOBResultsTest,"private static void runIOBResultsTest(java.lang.String[], java.lang.String[], double, double, double) ","(146, 147)"
../projects/CoreNLP/test/src/edu/stanford/nlp/sequences/IOBUtilsTest.java,runIOBResultsTest,"private static void runIOBResultsTest(java.lang.String[], java.lang.String[], double, double, double) ","(146, 148)"
../projects/CoreNLP/test/src/edu/stanford/nlp/sequences/IOBUtilsTest.java,runIOBResultsTest,"private static void runIOBResultsTest(java.lang.String[], java.lang.String[], double, double, double) ","(142, 149)"
../projects/CoreNLP/test/src/edu/stanford/nlp/sequences/IOBUtilsTest.java,runIOBResultsTest,"private static void runIOBResultsTest(java.lang.String[], java.lang.String[], double, double, double) ","(150, 156)"
../projects/CoreNLP/test/src/edu/stanford/nlp/sequences/IOBUtilsTest.java,testIOB2Results,public void testIOB2Results() ,"(213, 214)"
../projects/CoreNLP/test/src/edu/stanford/nlp/sequences/IOBUtilsTest.java,testIOB2Results,public void testIOB2Results() ,"(212, 214)"
../projects/CoreNLP/test/src/edu/stanford/nlp/sequences/IOBUtilsTest.java,testIOB2Results,public void testIOB2Results() ,"(212, 213)"
../projects/CoreNLP/test/src/edu/stanford/nlp/sequences/IOBUtilsTest.java,testIOB2Results,public void testIOB2Results() ,"(211, 214)"
../projects/CoreNLP/test/src/edu/stanford/nlp/sequences/IOBUtilsTest.java,testIOB2Results,public void testIOB2Results() ,"(211, 213)"
../projects/CoreNLP/test/src/edu/stanford/nlp/sequences/IOBUtilsTest.java,testIOBResults,public void testIOBResults() ,"(245, 246)"
../projects/CoreNLP/test/src/edu/stanford/nlp/sequences/IOBUtilsTest.java,testIOBResults,public void testIOBResults() ,"(243, 246)"
../projects/CoreNLP/test/src/edu/stanford/nlp/sequences/IOBUtilsTest.java,testIOBResults,public void testIOBResults() ,"(243, 245)"
../projects/CoreNLP/test/src/edu/stanford/nlp/sequences/IOBUtilsTest.java,testIOBResults,public void testIOBResults() ,"(242, 246)"
../projects/CoreNLP/test/src/edu/stanford/nlp/sequences/IOBUtilsTest.java,testIOBResults,public void testIOBResults() ,"(242, 245)"
../projects/CoreNLP/test/src/edu/stanford/nlp/sequences/IOBUtilsTest.java,testIOResults,public void testIOResults() ,"(262, 263)"
../projects/CoreNLP/test/src/edu/stanford/nlp/sequences/IOBUtilsTest.java,testIOResults,public void testIOResults() ,"(260, 263)"
../projects/CoreNLP/test/src/edu/stanford/nlp/sequences/IOBUtilsTest.java,testIOResults,public void testIOResults() ,"(260, 262)"
../projects/CoreNLP/test/src/edu/stanford/nlp/sequences/IOBUtilsTest.java,testIOResults,public void testIOResults() ,"(259, 262)"
../projects/CoreNLP/test/src/edu/stanford/nlp/sequences/IOBUtilsTest.java,testIOResults,public void testIOResults() ,"(259, 260)"
