source_filename,function_name,loc_suggestion
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,start,"(368, 370)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,start,"(367, 369)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,start,"(370, 374)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,add,"(415, 418)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,add,"(386, 408)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,add,"(386, 413)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,add,"(386, 406)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,add,"(386, 403)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,toContinue,"(458, 461)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,toContinue,"(450, 456)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,toContinue,"(449, 456)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,toContinue,"(450, 462)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,toContinue,"(449, 462)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,applyInitialHessian,"(615, 624)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,applyInitialHessian,"(614, 624)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,applyInitialHessian,"(617, 623)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,update,"(663, 673)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,update,"(662, 673)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,update,"(661, 673)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,update,"(660, 673)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,update,"(664, 666)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,update,"(743, 753)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,update,"(748, 752)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,update,"(738, 753)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,update,"(747, 753)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,update,"(733, 753)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,computeDir,"(799, 815)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,computeDir,"(800, 815)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,computeDir,"(799, 813)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,computeDir,"(802, 815)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,computeDir,"(797, 813)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,doEvaluation,"(836, 838)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,doEvaluation,"(835, 840)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,doEvaluation,"(835, 839)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,doEvaluation,"(834, 839)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,minimize,"(1094, 1120)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,minimize,"(1083, 1120)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,minimize,"(1071, 1079)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,minimize,"(1002, 1014)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,minimize,"(996, 1015)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,projectOWL,"(1178, 1182)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,projectOWL,"(1172, 1176)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,projectOWL,"(1171, 1176)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,l1NormOWL,"(1190, 1193)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,constrainSearchDir,"(1205, 1209)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,constrainSearchDir,"(1211, 1215)"
projects/CoreNLP/src/edu/stanford/nlp/optimization/QNMinimizer.java,constrainSearchDir,"(1204, 1209)"
