source_filename,function_name,function_signature,loc_suggestion
../projects/CoreNLP/src/edu/stanford/nlp/patterns/surface/PatternsForEachToken.java,<init>,"public void <init>(java.util.Properties, Map<java.lang.String,Map<java.lang.Integer,Set<java.lang.Integer>>>) throws java.sql.SQLException, java.lang.ClassNotFoundException, java.io.IOException","(56, 60)"
../projects/CoreNLP/src/edu/stanford/nlp/patterns/surface/PatternsForEachToken.java,<init>,"public void <init>(java.util.Properties, Map<java.lang.String,Map<java.lang.Integer,Set<java.lang.Integer>>>) throws java.sql.SQLException, java.lang.ClassNotFoundException, java.io.IOException","(56, 59)"
../projects/CoreNLP/src/edu/stanford/nlp/patterns/surface/PatternsForEachToken.java,<init>,"public void <init>(java.util.Properties, Map<java.lang.String,Map<java.lang.Integer,Set<java.lang.Integer>>>) throws java.sql.SQLException, java.lang.ClassNotFoundException, java.io.IOException","(54, 60)"
../projects/CoreNLP/src/edu/stanford/nlp/patterns/surface/PatternsForEachToken.java,<init>,"public void <init>(java.util.Properties, Map<java.lang.String,Map<java.lang.Integer,Set<java.lang.Integer>>>) throws java.sql.SQLException, java.lang.ClassNotFoundException, java.io.IOException","(54, 59)"
../projects/CoreNLP/src/edu/stanford/nlp/patterns/surface/PatternsForEachToken.java,<init>,"public void <init>(java.util.Properties, Map<java.lang.String,Map<java.lang.Integer,Set<java.lang.Integer>>>) throws java.sql.SQLException, java.lang.ClassNotFoundException, java.io.IOException","(54, 55)"
../projects/CoreNLP/src/edu/stanford/nlp/patterns/surface/PatternsForEachToken.java,createTable,"void createTable() throws java.sql.SQLException, java.lang.ClassNotFoundException","(74, 88)"
../projects/CoreNLP/src/edu/stanford/nlp/patterns/surface/PatternsForEachToken.java,createTable,"void createTable() throws java.sql.SQLException, java.lang.ClassNotFoundException","(74, 87)"
../projects/CoreNLP/src/edu/stanford/nlp/patterns/surface/PatternsForEachToken.java,createTable,"void createTable() throws java.sql.SQLException, java.lang.ClassNotFoundException","(77, 82)"
../projects/CoreNLP/src/edu/stanford/nlp/patterns/surface/PatternsForEachToken.java,createTable,"void createTable() throws java.sql.SQLException, java.lang.ClassNotFoundException","(85, 86)"
../projects/CoreNLP/src/edu/stanford/nlp/patterns/surface/PatternsForEachToken.java,createTable,"void createTable() throws java.sql.SQLException, java.lang.ClassNotFoundException","(84, 86)"
../projects/CoreNLP/src/edu/stanford/nlp/patterns/surface/PatternsForEachToken.java,addPatterns,"public void addPatterns(Map<java.lang.String,Map<java.lang.Integer,Set<java.lang.Integer>>>) throws java.io.IOException, java.sql.SQLException","(106, 109)"
../projects/CoreNLP/src/edu/stanford/nlp/patterns/surface/PatternsForEachToken.java,addPatterns,"public void addPatterns(Map<java.lang.String,Map<java.lang.Integer,Set<java.lang.Integer>>>) throws java.io.IOException, java.sql.SQLException","(106, 108)"
../projects/CoreNLP/src/edu/stanford/nlp/patterns/surface/PatternsForEachToken.java,addPatterns,"public void addPatterns(Map<java.lang.String,Map<java.lang.Integer,Set<java.lang.Integer>>>) throws java.io.IOException, java.sql.SQLException","(96, 110)"
../projects/CoreNLP/src/edu/stanford/nlp/patterns/surface/PatternsForEachToken.java,addPatterns,"public void addPatterns(Map<java.lang.String,Map<java.lang.Integer,Set<java.lang.Integer>>>) throws java.io.IOException, java.sql.SQLException","(101, 103)"
../projects/CoreNLP/src/edu/stanford/nlp/patterns/surface/PatternsForEachToken.java,addPatterns,"public void addPatterns(Map<java.lang.String,Map<java.lang.Integer,Set<java.lang.Integer>>>) throws java.io.IOException, java.sql.SQLException","(105, 110)"
../projects/CoreNLP/src/edu/stanford/nlp/patterns/surface/PatternsForEachToken.java,addPatterns,"public void addPatterns(java.lang.String, Map<java.lang.Integer,Set<java.lang.Integer>>) throws java.io.IOException, java.sql.SQLException","(115, 128)"
../projects/CoreNLP/src/edu/stanford/nlp/patterns/surface/PatternsForEachToken.java,addPatterns,"public void addPatterns(java.lang.String, Map<java.lang.Integer,Set<java.lang.Integer>>) throws java.io.IOException, java.sql.SQLException","(124, 127)"
../projects/CoreNLP/src/edu/stanford/nlp/patterns/surface/PatternsForEachToken.java,addPatterns,"public void addPatterns(java.lang.String, Map<java.lang.Integer,Set<java.lang.Integer>>) throws java.io.IOException, java.sql.SQLException","(124, 126)"
../projects/CoreNLP/src/edu/stanford/nlp/patterns/surface/PatternsForEachToken.java,addPatterns,"public void addPatterns(java.lang.String, Map<java.lang.Integer,Set<java.lang.Integer>>) throws java.io.IOException, java.sql.SQLException","(117, 128)"
../projects/CoreNLP/src/edu/stanford/nlp/patterns/surface/PatternsForEachToken.java,addPatterns,"public void addPatterns(java.lang.String, Map<java.lang.Integer,Set<java.lang.Integer>>) throws java.io.IOException, java.sql.SQLException","(123, 128)"
../projects/CoreNLP/src/edu/stanford/nlp/patterns/surface/PatternsForEachToken.java,addPatterns,"public void addPatterns(java.lang.String, Map<java.lang.Integer,Set<java.lang.Integer>>, java.sql.PreparedStatement) throws java.io.IOException, java.sql.SQLException","(133, 135)"
../projects/CoreNLP/src/edu/stanford/nlp/patterns/surface/PatternsForEachToken.java,addPatterns,"public void addPatterns(java.lang.String, Map<java.lang.Integer,Set<java.lang.Integer>>, java.sql.PreparedStatement) throws java.io.IOException, java.sql.SQLException","(134, 135)"
../projects/CoreNLP/src/edu/stanford/nlp/patterns/surface/PatternsForEachToken.java,addPatterns,"public void addPatterns(java.lang.String, int, Set<java.lang.Integer>) throws java.sql.SQLException, java.io.IOException","(152, 153)"
../projects/CoreNLP/src/edu/stanford/nlp/patterns/surface/PatternsForEachToken.java,addPatterns,"public void addPatterns(java.lang.String, int, Set<java.lang.Integer>) throws java.sql.SQLException, java.io.IOException","(151, 153)"
../projects/CoreNLP/src/edu/stanford/nlp/patterns/surface/PatternsForEachToken.java,addPatterns,"public void addPatterns(java.lang.String, int, Set<java.lang.Integer>) throws java.sql.SQLException, java.io.IOException","(151, 152)"
../projects/CoreNLP/src/edu/stanford/nlp/patterns/surface/PatternsForEachToken.java,addPatterns,"public void addPatterns(java.lang.String, int, Set<java.lang.Integer>) throws java.sql.SQLException, java.io.IOException","(150, 153)"
../projects/CoreNLP/src/edu/stanford/nlp/patterns/surface/PatternsForEachToken.java,addPatterns,"public void addPatterns(java.lang.String, int, Set<java.lang.Integer>) throws java.sql.SQLException, java.io.IOException","(150, 152)"
../projects/CoreNLP/src/edu/stanford/nlp/patterns/surface/PatternsForEachToken.java,addPattern,"public void addPattern(java.lang.String, int, Set<java.lang.Integer>, java.sql.PreparedStatement) throws java.sql.SQLException, java.io.IOException","(191, 193)"
../projects/CoreNLP/src/edu/stanford/nlp/patterns/surface/PatternsForEachToken.java,addPattern,"public void addPattern(java.lang.String, int, Set<java.lang.Integer>, java.sql.PreparedStatement) throws java.sql.SQLException, java.io.IOException","(180, 187)"
../projects/CoreNLP/src/edu/stanford/nlp/patterns/surface/PatternsForEachToken.java,addPattern,"public void addPattern(java.lang.String, int, Set<java.lang.Integer>, java.sql.PreparedStatement) throws java.sql.SQLException, java.io.IOException","(185, 187)"
../projects/CoreNLP/src/edu/stanford/nlp/patterns/surface/PatternsForEachToken.java,addPattern,"public void addPattern(java.lang.String, int, Set<java.lang.Integer>, java.sql.PreparedStatement) throws java.sql.SQLException, java.io.IOException","(180, 183)"
../projects/CoreNLP/src/edu/stanford/nlp/patterns/surface/PatternsForEachToken.java,addPattern,"public void addPattern(java.lang.String, int, Set<java.lang.Integer>, java.sql.PreparedStatement) throws java.sql.SQLException, java.io.IOException","(184, 187)"
../projects/CoreNLP/src/edu/stanford/nlp/patterns/surface/PatternsForEachToken.java,createUpsertFunction,public void createUpsertFunction() throws java.sql.SQLException,"(208, 210)"
../projects/CoreNLP/src/edu/stanford/nlp/patterns/surface/PatternsForEachToken.java,createUpsertFunction,public void createUpsertFunction() throws java.sql.SQLException,"(208, 209)"
../projects/CoreNLP/src/edu/stanford/nlp/patterns/surface/PatternsForEachToken.java,createUpsertFunction,public void createUpsertFunction() throws java.sql.SQLException,"(199, 210)"
../projects/CoreNLP/src/edu/stanford/nlp/patterns/surface/PatternsForEachToken.java,createUpsertFunction,public void createUpsertFunction() throws java.sql.SQLException,"(199, 209)"
